,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF60MIN.C
503,SP_2175,1336.219329,-0.830755512,0.130566994,6.362676242,1.98E-10,8.73E-10,1697.810647,1693.279938,1748.280296,956.7705719,826.2118454,1094.962674
504,SP_0267,514.8694196,0.989962017,0.155619088,-6.361443386,2.00E-10,8.78E-10,392.1665373,333.1619845,304.9642008,780.9257522,694.0179502,583.9800926
505,SP_RS04240,609.3359688,1.302352815,0.204963785,-6.354063054,2.10E-10,9.20E-10,235.2999224,324.709672,478.8413399,895.6071564,710.5421871,1011.015535
506,SP_1315,25.38251921,2.527564928,0.397934533,-6.351710442,2.13E-10,9.32E-10,5.409193618,5.634875002,8.150490891,38.22713472,51.07491408,43.79850694
507,SP_0929,581.8526553,-0.957502654,0.150889863,6.345705629,2.21E-10,9.67E-10,914.1537214,704.3593752,692.7917258,407.3920358,380.0574489,392.3616247
508,SP_1749,1268.375647,-0.888588279,0.140066682,6.344037475,2.24E-10,9.76E-10,1899.303109,1495.354954,1558.781383,962.2315912,776.6391347,917.943708
509,SP_0092,49.72499841,1.987246455,0.313438201,-6.340153961,2.30E-10,9.99E-10,27.72211729,14.0871875,14.26335906,76.45426945,69.10135435,96.72170283
510,SP_1979,1606.75316,-0.762002691,0.120437695,6.326945137,2.50E-10,1.09E-09,2168.410491,1886.978766,2020.642533,1269.140873,1165.709804,1129.636492
511,SP_0927,293.5486045,-1.055369813,0.16684901,6.325298623,2.53E-10,1.10E-09,391.4903881,418.3894689,387.1483173,226.0861968,175.7577926,162.4194632
512,SP_2189,1968.376963,-1.026384242,0.162482105,6.316906364,2.67E-10,1.15E-09,3447.008633,2232.819219,2269.232506,1395.836519,1215.282514,1250.082386
513,SP_0381,164.8828648,-1.20772513,0.191883146,6.294065729,3.09E-10,1.34E-09,257.612846,225.3950001,209.8751405,91.74512334,100.6476248,104.021454
514,SP_0177,138.2312396,1.242084763,0.197447743,-6.290701244,3.16E-10,1.36E-09,85.19479948,76.7751719,80.14649376,166.0149851,196.7886395,224.4673481
515,SP_1690,55.37430879,1.77962501,0.283086204,-6.286512674,3.25E-10,1.40E-09,26.36981889,23.94821876,21.0554348,84.09969639,69.10135435,107.6713296
516,SP_RS07460,651.7994507,0.867599182,0.138029595,-6.285602593,3.27E-10,1.40E-09,528.0725269,420.502547,429.9383945,825.70611,839.7316756,866.8454499
517,SP_0119,655.0206643,0.906972006,0.1443873,-6.281522028,3.35E-10,1.44E-09,463.8383527,464.8771876,434.01364,922.9122526,941.8815038,702.6010489
518,SP_0264,3201.25743,-0.764822499,0.121910218,6.273653756,3.53E-10,1.51E-09,4571.444756,3735.217767,3804.920831,2454.182049,2356.957065,2284.822112
519,SP_1885,419.9659963,-0.922412799,0.147190969,6.266775761,3.69E-10,1.57E-09,569.3176283,588.1400783,497.8591519,308.0014855,280.9120274,275.5656062
520,SP_2105,316.2171716,1.057216596,0.168960215,-6.25719252,3.92E-10,1.67E-09,241.3852652,195.8119063,175.2355542,481.6618975,423.6213462,379.5870602
521,SP_0189,2501.802061,0.793554579,0.126866136,-6.255054363,3.97E-10,1.69E-09,1693.753752,1898.248516,1884.801019,3208.894909,3551.208732,2773.90544
522,SP_1068,4975.844375,-0.691122695,0.110562669,6.250958838,4.08E-10,1.73E-09,6427.474316,5877.878986,6150.903793,3757.181241,3590.266019,4051.361892
523,SP_0111,162.641897,1.209258434,0.193891613,-6.236775358,4.47E-10,1.89E-09,101.4223803,100.0190313,89.6553998,206.4265275,279.4098241,198.918219
524,SP_1879,663.7090843,-0.888351786,0.142889426,6.217057539,5.07E-10,2.14E-09,977.7117464,805.7871252,807.5778058,435.7893358,513.7535475,441.634945
525,SP_1960,32282.1686,0.844192674,0.136094982,-6.202966943,5.54E-10,2.34E-09,27652.47392,20390.49955,20994.30612,42781.62478,43940.95035,37933.15689
526,SP_0330,321.9831657,-0.985225636,0.15910217,6.192408528,5.93E-10,2.50E-09,403.6610737,471.9207814,414.3166203,240.2848468,202.797453,198.918219
527,SP_0049,36.26845543,2.148063743,0.346925876,-6.191708054,5.95E-10,2.50E-09,7.437641224,16.20026563,12.90494391,50.24137707,70.6035577,60.22294705
528,SP_1130,169.2116945,1.108477888,0.17902066,-6.191899241,5.94E-10,2.50E-09,98.04163432,107.062625,113.4276649,233.7316237,214.8150798,248.1915393
529,SP_1325,25.99910664,2.482831836,0.401160216,-6.189127772,6.05E-10,2.53E-09,8.113790427,4.930515626,7.471283317,57.88680401,46.56830402,31.02394242
530,SP_1215,123.5485592,-1.331956309,0.215467192,6.181712862,6.34E-10,2.65E-09,154.1620181,199.3337032,179.9900072,63.34782326,75.11016777,69.34763599
531,SP_0166,62.60315053,1.603718368,0.259484647,-6.180397892,6.39E-10,2.67E-09,28.39826649,30.28745313,31.24354842,86.28410409,108.1586416,91.24688947
532,SP_1127,208.9099512,1.082018512,0.175283327,-6.172968834,6.70E-10,2.79E-09,118.3261104,146.50675,133.8038921,294.8950393,247.8635536,312.064362
533,SP_0592,621.8416083,-1.007905811,0.163404134,6.168178163,6.91E-10,2.87E-09,1044.650517,736.7599065,718.6016136,397.5622011,435.638973,397.8364381
534,SP_2230,1730.387195,-0.750326834,0.121645625,6.168136626,6.91E-10,2.87E-09,2219.797831,2136.321985,2161.917709,1224.360515,1192.749464,1447.175667
535,SP_0871,1702.95254,-0.726762453,0.117918417,6.163264985,7.13E-10,2.95E-09,2184.638072,2096.87786,2099.430612,1398.020927,1203.264888,1235.482883
536,SP_0079,1407.183542,-0.757568807,0.123044386,6.156874226,7.42E-10,3.07E-09,1797.204579,1765.124594,1753.034749,1046.331288,1150.68777,930.7182726
537,SP_1082,513.5727314,-0.989211278,0.16080602,6.151581122,7.67E-10,3.16E-09,551.737749,788.1781409,717.2431984,369.164901,322.9737214,332.1386777
538,SP_1294,456.2135338,0.948938107,0.15434544,-6.148144758,7.84E-10,3.23E-09,264.3743381,353.5884064,309.7186539,537.3642938,618.9077824,653.3277286
539,SP_1116,653.6905113,0.90237131,0.147042258,-6.136816181,8.42E-10,3.46E-09,400.9564769,443.042047,514.8393413,780.9257522,809.6876085,972.6918417
540,SP_0176,212.1170548,1.087196662,0.177608865,-6.121297273,9.28E-10,3.81E-09,125.0876024,132.4195625,147.3880436,309.0936893,321.471518,237.2419126
541,SP_0687,60.07435733,1.644791761,0.269128859,-6.111539893,9.87E-10,4.04E-09,33.80746011,21.83514063,28.52671812,93.92953104,85.62559125,96.72170283
542,SP_1747,621.8937005,-0.904704707,0.148142655,6.106983231,1.02E-09,4.15E-09,937.8189435,801.560969,697.5461788,407.3920358,432.6345663,454.4095095
543,SP_2122,372.4007724,0.914198184,0.149803063,-6.102666855,1.04E-09,4.26E-09,242.0614144,263.4304063,263.5325388,430.3283166,491.2204972,543.8314612
544,SP_RS04720,559.1677052,1.160267132,0.190174053,-6.101080097,1.05E-09,4.29E-09,450.9915179,288.0829845,287.3048039,771.0959176,938.8770971,618.6539106
545,SP_1955,89.68249058,1.555341633,0.255078803,-6.097494636,1.08E-09,4.38E-09,31.1028633,44.37464064,56.37422866,105.9437734,139.704912,160.5945255
546,SP_1228,513.7695487,-0.860509368,0.141218715,6.093451349,1.11E-09,4.48E-09,643.6940405,730.4206721,619.4373077,385.5479588,344.0045684,359.5127445
547,SP_0004,1255.117379,-0.861648587,0.14170333,6.080651639,1.20E-09,4.85E-09,1324.576287,1789.072813,1756.430787,930.5576796,883.2955729,846.7711342
548,SP_0778,251.6496341,-1.015500064,0.167023429,6.079985727,1.20E-09,4.86E-09,328.6085123,368.3799532,316.5107296,156.1851504,183.2688094,156.9446499
549,SP_0913,290.6747744,0.989109027,0.162726898,-6.078337629,1.21E-09,4.90E-09,227.1861319,167.6375313,185.4236678,387.7323665,380.0574489,396.0115003
550,SP_1550,2046.749505,0.79479631,0.13098637,-6.067778721,1.30E-09,5.22E-09,1311.053303,1571.425766,1592.741762,2607.090588,2323.908591,2874.277018
551,SP_1548,1608.5502,0.753776911,0.124386385,-6.059963181,1.36E-09,5.47E-09,1354.326852,1134.722953,1094.203402,2029.314752,2029.476733,2009.256506
552,SP_1329,16.18950956,3.000169291,0.497267544,-6.033310091,1.61E-09,6.45E-09,2.028447607,3.521796876,2.037622723,39.31933857,21.03084697,29.19900463
553,SP_RS04435,165.3216956,1.094994735,0.181707404,-6.026142645,1.68E-09,6.73E-09,102.0985295,113.4018594,97.12668312,206.4265275,228.33491,244.5416638
554,SP_1882,432.387324,-1.103959681,0.183452101,6.017699846,1.77E-09,7.07E-09,441.525429,646.6019064,689.3956879,239.192643,318.4671113,259.1411661
555,SP_2133,443.3700853,0.865252325,0.143878281,-6.013779979,1.81E-09,7.23E-09,343.4837947,283.8568282,312.4354842,608.357544,582.8549019,529.2319589
556,SP_1374,684.6132326,-0.838227664,0.139544299,6.006892944,1.89E-09,7.53E-09,920.9152134,906.5105159,815.7282967,525.3500515,521.2645643,417.9107538
557,SP_1106,5661.738929,-0.888816755,0.148025595,6.004480226,1.92E-09,7.63E-09,8102.972039,7631.029471,6383.871991,4298.914351,4433.002102,3120.64362
558,SP_1273,328.7355731,-0.960090494,0.159933632,6.003055659,1.94E-09,7.69E-09,457.0768607,454.311797,395.2988082,233.7316237,189.2776228,242.716726
559,SP_1574,4096.173688,-0.752657472,0.125450564,5.999634028,1.98E-09,7.84E-09,5860.185136,4732.590642,4857.692571,3288.62579,2879.723832,2958.224156
560,SP_1652,728.6683673,0.812323142,0.135800286,-5.981748394,2.21E-09,8.73E-09,584.1929107,528.9738908,468.6532262,999.3665221,889.3043864,901.5192679
561,SP_0013,6724.087842,-0.709903683,0.118990698,5.966043502,2.43E-09,9.60E-09,7683.083385,8298.057799,9088.476551,4621.114486,5352.350555,5301.444278
562,SP_0012,706.3209192,-0.89205182,0.149810609,5.954530366,2.61E-09,1.03E-08,770.1339413,1068.513172,921.0054707,456.541209,510.7491408,510.982581
563,SP_0129,385.2025744,-0.965340935,0.162263095,5.949232854,2.69E-09,1.06E-08,595.6874471,450.7900001,489.0294535,282.880797,262.8855872,229.9421615
564,SP_0438,339.9733897,-1.276488053,0.21475443,5.943942834,2.78E-09,1.09E-08,680.2060974,347.249172,425.8631491,185.6746544,223.8282999,177.0189656
565,SP_1229,698.9191665,-0.813016144,0.136775227,5.944176913,2.78E-09,1.09E-08,933.7620483,790.9955784,952.2490191,506.7825861,473.1940569,536.5317101
566,SP_0047,64.6743044,1.579244621,0.265952965,-5.938059842,2.88E-09,1.13E-08,37.86435532,31.69617188,25.13068025,113.5892003,97.6432181,82.12220052
567,SP_1113,1732.587546,-1.0699109,0.180307745,5.933804439,2.96E-09,1.16E-08,1649.804053,2747.001563,2676.75705,1318.290046,943.3837072,1060.288856
568,SP_2075,822.9924304,0.750967389,0.127021665,-5.912120494,3.38E-09,1.32E-08,665.330815,584.6182814,586.1561366,1091.111645,986.9476045,1023.7901
569,SP_1033,1261.842764,-0.768872571,0.130127988,5.908587266,3.45E-09,1.34E-08,1434.788607,1654.540172,1687.830822,836.6281485,1006.476248,950.7925882
570,SP_2205,1865.244914,-0.651020145,0.110210723,5.907049051,3.48E-09,1.35E-08,2260.366783,2353.264673,2231.196881,1446.077896,1440.613018,1459.950231
571,SP_1232,931.856183,-0.855944883,0.14491148,5.906674081,3.49E-09,1.35E-08,1236.000742,1170.645282,1200.159784,640.0314557,546.8020213,797.4978139
572,SP_1000,169.0825799,-1.127847461,0.191021049,5.904309854,3.54E-09,1.37E-08,221.7769383,239.4821876,239.7602737,122.3268311,87.12779461,104.021454
573,SP_0831,1425.661331,0.712477614,0.120870146,-5.894570635,3.76E-09,1.45E-08,1183.937253,1001.599032,1048.017287,1767.185828,1715.516232,1837.712354
574,SP_0823,489.1175624,0.861066306,0.146109043,-5.893312906,3.79E-09,1.46E-08,398.9280293,326.1183907,311.7562766,598.5277094,662.4716797,636.9032885
575,SP_0498,223.0569269,1.204284644,0.204578443,-5.886664417,3.94E-09,1.52E-08,181.2079862,103.5408282,115.4652876,340.767601,319.9693147,277.390544
576,SP_RS07545,447.0954394,0.830668213,0.14113778,-5.885512807,3.97E-09,1.53E-08,292.0964554,336.6837813,332.1325038,559.2083708,543.7976146,618.6539106
577,SP_2091,1111.610496,-0.792999425,0.135006246,5.873798043,4.26E-09,1.64E-08,1615.320444,1299.543047,1322.417147,785.2945676,878.7889629,768.2988093
578,SP_1283,2025.505396,-0.69144773,0.117842089,5.867578696,4.42E-09,1.69E-08,2472.677632,2501.180141,2542.273951,1496.319273,1708.005215,1432.576165
579,SP_RS08385,251.3701716,0.943162584,0.160791655,-5.86574336,4.47E-09,1.71E-08,154.1620181,185.2465157,173.1979314,313.4625047,350.0133818,332.1386777
580,SP_0864,240.7246693,-0.973147016,0.166473876,5.845644001,5.05E-09,1.93E-08,300.2102458,322.5965938,338.245372,173.660412,147.2159288,162.4194632
581,SP_1372,587.9421519,-0.807545419,0.138405682,5.834626213,5.39E-09,2.06E-08,781.6284778,695.9070627,774.9758422,465.2788398,426.6257529,383.2369358
582,SP_1571,414.221826,-0.884764208,0.15188551,5.825204831,5.70E-09,2.17E-08,524.6917809,576.1659689,517.5561716,294.8950393,327.4803315,244.5416638
583,SP_2041,715.9877482,-0.868348071,0.149080188,5.824704699,5.72E-09,2.17E-08,1050.059711,835.370219,900.6292435,559.2083708,527.2733777,423.3855671
584,SP_1004,2644.203556,0.690901755,0.118835589,-5.813929671,6.10E-09,2.31E-08,2181.257326,2070.816563,1803.29611,3227.462375,3406.99721,3175.391753
585,SP_0630,4965.199345,-0.639997816,0.110244084,5.805280378,6.43E-09,2.43E-08,6394.343005,5924.366705,5847.298007,3720.046311,4122.046007,3783.096037
586,SP_RS06435,57.38903391,1.590902814,0.274053888,-5.805072947,6.43E-09,2.43E-08,33.13131091,26.76565626,23.09305753,87.37630794,99.14542145,74.82244936
587,SP_1027,1896.317969,-0.742868294,0.128000254,5.80364703,6.49E-09,2.45E-08,2693.102272,2294.802844,2147.65435,1443.893489,1482.674712,1315.780146
588,SP_1939,2047.879104,-0.727928533,0.125692099,5.791362703,6.98E-09,2.63E-08,2647.800276,2566.685563,2455.335381,1437.340266,1413.573357,1766.53978
589,SP_0615,468.063902,-0.862619562,0.148997744,5.789480674,7.06E-09,2.66E-08,526.0440793,657.8716564,632.3422516,316.7391163,356.0221952,319.3641131
590,SP_2009,102.2741459,-1.295915892,0.223974382,5.786000516,7.21E-09,2.71E-08,151.4574213,141.5762344,144.6712133,51.33358091,57.0837275,67.5226982
591,SP_1320,19.54851119,2.720952665,0.471244216,-5.77397573,7.74E-09,2.90E-08,2.028447607,3.521796876,6.112868168,31.67391163,21.03084697,52.92319589
592,SP_0282,15383.14255,-0.674151587,0.11697413,5.763253717,8.25E-09,3.09E-08,18613.03524,18416.18022,19782.59981,11802.35479,10572.50721,13112.17802
593,SP_1319,30.16398437,2.269192022,0.394195471,-5.756514691,8.59E-09,3.21E-08,6.08534282,12.67846875,8.150490891,33.85831933,43.5638973,76.64738715
594,SP_1164,600.2182909,-0.81884789,0.142328992,5.753205139,8.76E-09,3.27E-08,853.3002932,702.2462971,750.5243696,472.9242667,428.1279563,394.1865625
595,SP_0921,1449.366583,-0.853794886,0.14866658,5.743018283,9.30E-09,3.46E-08,2226.559323,1642.566063,1743.525843,974.2458335,1182.234041,927.068397
596,SP_2107,1341.772173,0.765720539,0.133340918,-5.742577367,9.32E-09,3.47E-08,1152.158241,941.0241253,879.5738087,1746.433955,1720.022842,1611.420068
597,SP_0182,905.1138581,0.700910038,0.122420535,-5.725428661,1.03E-08,3.83E-08,706.5759163,637.4452346,719.9600287,1152.275061,1117.639296,1096.787611
598,SP_0847,2250.903059,-0.621594129,0.108710166,5.717902508,1.08E-08,3.99E-08,2733.671225,2651.913048,2807.844112,1752.987178,1765.088943,1793.913847
599,SP_0825,361.2024995,0.831161566,0.145591115,-5.708875618,1.14E-08,4.20E-08,244.089862,276.8132345,256.7404631,496.9527514,449.1588032,443.4598828
600,SP_1875,555.8884416,-0.772036965,0.135237585,5.708745586,1.14E-08,4.20E-08,711.9851099,723.3770783,670.3778758,375.7181241,434.1367697,419.7356915
601,SP_RS02250,950.177781,-0.818316042,0.143360796,5.708088011,1.14E-08,4.21E-08,1247.495278,1245.307375,1153.294461,740.5142098,549.8064281,764.6489337
602,SP_0622,779.5040862,-0.717440031,0.125798466,5.703090461,1.18E-08,4.33E-08,1026.394489,955.8156722,931.8727919,601.8043209,600.8813421,560.2559013
603,SP_1963,1922.149967,-0.642856683,0.112886481,5.694718074,1.24E-08,4.54E-08,2270.509021,2377.917251,2392.169077,1542.191835,1541.260643,1408.851973
604,SP_1599,333.7253336,0.976639237,0.171532388,-5.693614174,1.24E-08,4.56E-08,239.3568176,215.5339688,216.6672162,482.7541014,512.2513442,335.7885532
605,SP_0737,1797.905232,0.89417992,0.157271812,-5.685570162,1.30E-08,4.77E-08,1551.08627,1110.774735,1092.844987,2695.5591,2024.970123,2312.196179
606,SP_1422,148.9512829,1.107771722,0.194994728,-5.681034231,1.34E-08,4.89E-08,89.25169469,100.0190313,89.6553998,168.1993928,214.8150798,231.7670992
607,SP_1874,1190.269353,-0.815218304,0.143566693,5.678324752,1.36E-08,4.96E-08,1713.362078,1454.50211,1397.809188,853.0112063,992.9564179,729.9751157
608,SP_1575,570.3611929,-0.757392493,0.133497692,5.6734501,1.40E-08,5.10E-08,743.7641224,693.0896252,715.2055757,391.008978,435.638973,443.4598828
609,SP_1093,754.674736,0.848961186,0.149677649,-5.671930267,1.41E-08,5.14E-08,614.6196248,476.851297,516.1977564,834.4437408,1104.119466,981.8165307
610,SP_RS11485,121.1049225,1.366429112,0.24100003,-5.669829633,1.43E-08,5.19E-08,85.19479948,52.82695314,61.12868168,220.6251775,126.1850818,180.6688411
611,SP_1331,13.75442183,3.121547189,0.551115521,-5.664052398,1.48E-08,5.36E-08,3.380746011,1.40871875,0,14.19865004,27.0396604,36.49875579
612,SP_RS08760,102.9219216,1.275833032,0.225634567,-5.654421869,1.56E-08,5.66E-08,60.177279,63.39234377,53.65739837,127.7878504,184.7710127,127.7456453
613,SP_1973,240.7767405,-1.014817849,0.179491269,5.653856355,1.57E-08,5.67E-08,305.6194394,342.3186564,320.5859751,156.1851504,124.6828785,195.2683435
614,SP_0566,196.1017266,-1.079631268,0.190967409,5.6534844,1.57E-08,5.67E-08,305.6194394,238.0734688,260.1365009,126.6956465,145.7137255,100.3715784
615,SP_1126,254.6496662,0.972146384,0.171996343,-5.652134042,1.58E-08,5.71E-08,137.258288,179.6116407,194.9325738,324.3845432,339.4979583,352.2129933
616,SP_1247,1939.98908,-0.688851985,0.121888728,5.651482273,1.59E-08,5.72E-08,2616.021263,2301.846438,2276.024581,1425.326023,1611.8642,1408.851973
617,SP_1405,760.1189457,0.8173428,0.144779671,-5.645425158,1.65E-08,5.92E-08,450.3153687,581.8008439,611.9660244,920.7278449,1030.511502,965.3920905
618,SP_1648,1458.185922,-0.96490594,0.171252297,5.634411673,1.76E-08,6.30E-08,2307.697227,1870.074141,1629.418971,924.0044565,1242.322175,775.5985605
619,SP_1083,2038.639679,-0.64584448,0.11468681,5.63137539,1.79E-08,6.40E-08,2583.566102,2486.388594,2403.715605,1630.660347,1658.432504,1469.07492
620,SP_0454,995.9554671,0.659648177,0.117197672,-5.628509198,1.82E-08,6.49E-08,768.7816429,760.0037659,783.1263331,1211.254069,1266.357429,1186.209563
621,SP_RS03100,49.36924146,1.693268192,0.300846839,-5.628339643,1.82E-08,6.49E-08,25.01752048,18.31334376,23.7722651,97.20614258,57.0837275,74.82244936
622,SP_0024,360.111991,-0.824641216,0.146974818,5.61076535,2.01E-08,7.17E-08,485.4751272,440.2246095,457.1066975,245.7458661,258.3789771,273.7406684
623,SP_2173,1371.300998,-0.695662858,0.124015765,5.609471166,2.03E-08,7.22E-08,1605.178206,1791.185891,1695.302105,987.3522797,989.9520112,1158.835496
624,SP_1107,5489.485078,-0.791325248,0.141244197,5.60253279,2.11E-08,7.50E-08,7953.543066,6380.79158,6588.31347,4153.651239,4550.173963,3310.43715
625,SP_0284,7166.082957,-0.667254368,0.119350255,5.590724258,2.26E-08,8.01E-08,9938.040974,7905.729627,8575.674833,5646.693901,5517.592924,5412.765483
626,SP_0600,228.1283205,0.908994941,0.162593691,-5.590591697,2.26E-08,8.01E-08,160.2473609,157.7765,154.8593269,311.278097,268.8944006,315.7142376
627,SP_0006,1071.595987,0.738853898,0.132270782,-5.585919181,2.32E-08,8.21E-08,757.9632557,795.2217346,846.2926375,1217.807292,1273.868445,1538.422556
628,SP_1051,209.7679803,1.007300415,0.180356523,-5.58505119,2.34E-08,8.24E-08,157.5427641,135.237,122.2573634,273.0509623,325.9781281,244.5416638
629,SP_RS00370,48.19697876,1.590889149,0.286017125,-5.562216415,2.66E-08,9.38E-08,22.98907288,21.13078126,25.13068025,75.3620656,66.09694763,78.47232494
630,SP_0714,155.7065499,1.008375141,0.181489933,-5.556094074,2.76E-08,9.70E-08,109.5361708,101.42775,96.44747555,200.9655083,217.8194865,208.042908
631,SP_0875,124.1717009,1.150367149,0.207101018,-5.554618509,2.78E-08,9.77E-08,74.37641224,85.93184378,69.27917258,202.0577121,163.7401657,149.6448987
632,SP_0109,118.3090947,1.13200112,0.203854832,-5.552976637,2.81E-08,9.84E-08,68.96721863,84.52312503,66.56234228,171.4760043,157.7313523,160.5945255
633,SP_RS03180,232.6265983,0.928820235,0.167310064,-5.551490531,2.83E-08,9.91E-08,157.5427641,154.2547032,167.0850633,328.7533586,328.9825348,259.1411661
634,SP_1845,815.901091,-1.009446967,0.181941151,5.548205902,2.89E-08,1.01E-07,1421.941772,974.8333753,890.4411299,650.9534942,462.6786334,494.5581409
635,SP_0667,509.6222852,-0.791934037,0.142805077,5.545559383,2.93E-08,1.02E-07,705.8997671,596.5923908,640.4927425,393.1933857,336.4935516,385.0618735
636,SP_2129,271.2895786,0.901430513,0.162685463,-5.540940747,3.01E-08,1.05E-07,197.435567,185.2465157,179.9900072,301.4482624,378.5552455,385.0618735
637,SP_RS05575,20.20238506,2.469651692,0.446081183,-5.536327884,3.09E-08,1.07E-07,3.380746011,7.747953127,4.075245446,41.50374627,22.53305033,41.97356915
638,SP_0992,1863.983553,-0.755112918,0.136465393,5.533365629,3.14E-08,1.09E-07,2030.476054,2482.162438,2525.972969,1406.758558,1532.247422,1206.283879
