,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN120MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN120MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN120MIN.C
149,SP_0920,1728.350473,1.145285943,0.137134484,-8.351553239,6.74E-17,1.00E-15,1028.806096,1060.448234,1117.290801,2331.426538,2057.750939,2774.380227
150,SP_0060,158.8058776,1.598259212,0.191700485,-8.337272667,7.60E-17,1.12E-15,65.58873109,78.17018413,87.78713434,250.5654869,216.4055416,254.3181875
151,SP_0110,624.0742802,1.058523144,0.12735908,-8.311328445,9.46E-17,1.39E-15,401.9652234,413.8777966,393.4459748,845.0972158,877.0119318,813.0475387
152,SP_1655,8709.510521,-1.066833616,0.128380081,8.309962184,9.57E-17,1.40E-15,10268.38434,12173.33976,13011.64944,5426.224631,6065.682812,5311.782143
153,SP_0961,14028.88848,-0.914186172,0.111015517,8.234760282,1.80E-16,2.60E-15,17738.00383,19230.47127,18104.89936,9406.533728,9254.81711,10438.6056
154,SP_0095,6301.963489,-1.048827843,0.128606056,8.155353459,3.48E-16,4.98E-15,8289.478628,7478.280948,9781.880961,4192.256964,3969.965988,4099.917446
155,SP_2171,374.6387103,-1.364499419,0.16731468,8.155288121,3.48E-16,4.98E-15,594.0465073,501.7435074,525.1266764,185.9034258,184.7673045,256.2448404
156,SP_0896,6803.592268,-1.137611636,0.139918705,8.130518607,4.27E-16,6.07E-15,10640.36615,8524.791863,8974.239325,4000.066949,3786.464213,4895.625109
157,SP_2153,147.3739455,1.602310735,0.197213054,-8.124770157,4.48E-16,6.32E-15,88.07629604,63.62689406,64.64325347,228.1133824,223.9987185,215.7851288
158,SP_0145,742.8419597,1.123297792,0.138407389,-8.115880204,4.82E-16,6.76E-15,432.8856252,526.5882946,434.1472826,1065.12784,1050.389471,947.9132442
159,SP_0107,1949.505754,1.263356461,0.156267868,-8.084556812,6.24E-16,8.69E-15,1049.419697,990.1556656,1371.075425,2604.444129,3208.11724,2473.822369
160,SP_0838,20276.48938,-1.311711656,0.162556775,8.069252474,7.07E-16,9.79E-15,24004.5386,29150.81301,33919.35258,10032.4984,14116.98138,10434.7523
161,SP_0724,115.5382896,1.644754214,0.206202777,-7.976392163,1.51E-15,2.06E-14,62.77778547,50.90151525,51.07615089,173.3302472,172.1120097,183.0320289
162,SP_1354,10477.41127,-1.092790893,0.137003243,7.976387056,1.51E-15,2.06E-14,12399.08112,15310.44862,15198.34715,6838.012966,5760.690207,7357.88756
163,SP_0209,8958.020937,-0.875830046,0.110017893,7.960796432,1.71E-15,2.32E-14,11427.43092,11989.73072,11423.50037,6518.294997,5836.621976,6552.546633
164,SP_0435,2784.221573,-0.953794069,0.120250382,7.931734245,2.16E-15,2.92E-14,3814.453204,3576.437416,3645.56027,1713.54462,2069.140705,1886.193224
165,SP_0919,1713.012309,1.106465454,0.140260368,-7.888653562,3.05E-15,4.10E-14,1152.487703,1045.904944,1039.87851,2315.261023,1994.474465,2730.067209
166,SP_0117,10879.61635,0.923281598,0.117314354,-7.8701503,3.54E-15,4.73E-14,7841.601293,6849.283653,7770.757519,14115.1891,13358.92922,15341.93732
167,SP_1580,1618.615066,0.966062009,0.122837152,-7.864575088,3.70E-15,4.91E-14,1181.534142,1005.910897,1087.762401,2049.428105,2102.044471,2285.010381
168,SP_0386,578.3901897,1.069942868,0.136118809,-7.860360188,3.83E-15,5.05E-14,353.242166,362.9762813,397.4362991,747.2060399,854.2324011,755.2479506
169,SP_0922,3115.991658,1.200871943,0.153391961,-7.828780186,4.93E-15,6.46E-14,2032.313682,1682.779855,1906.576945,4495.809418,3457.426548,5121.043502
170,SP_1810,145.1487396,1.675972192,0.215756563,-7.767885108,7.98E-15,1.04E-13,63.71476735,68.47465741,71.02777233,281.1003491,174.6430687,211.9318229
171,SP_1057,706.518809,-3.483378528,0.448625384,7.764559588,8.19E-15,1.06E-13,668.0680753,1066.507938,2259.321612,80.82757643,87.32153433,77.06611741
172,SP_0418,13525.6776,-1.025934828,0.132540809,7.740520316,9.90E-15,1.28E-13,15655.09313,17811.89451,21086.46967,8503.959124,8796.695437,9299.953719
173,SP_1177,6823.969255,-1.075141441,0.139357046,7.715013143,1.21E-14,1.55E-13,9189.918208,7967.905047,10678.90586,3986.595686,4274.958594,4845.532132
174,SP_0366,2956.417761,-1.07554795,0.139510836,7.70942231,1.26E-14,1.61E-13,4396.318947,4383.590015,3282.44076,1825.805143,1960.305169,1890.04653
175,SP_1383,5830.666372,-0.970346061,0.125974971,7.702689321,1.33E-14,1.69E-13,8471.253112,6929.877718,7805.872373,3627.362013,3876.316807,4273.31621
176,SP_2172,248.1413414,-1.324336516,0.171948444,7.701939521,1.34E-14,1.69E-13,372.9187854,327.2240266,370.302094,156.2666478,121.4908304,140.6456643
177,SP_1507,10444.14273,-0.876026887,0.11489898,7.624322545,2.45E-14,3.07E-13,13905.74797,12571.46232,14148.89186,7089.476537,7024.954161,7924.323523
178,SP_1804,1901.700772,1.175880988,0.154450917,-7.613298842,2.67E-14,3.32E-13,1109.386537,1061.054205,1306.432172,3074.142157,2739.871331,2119.318229
179,SP_2151,54.63752112,2.172719992,0.286052534,-7.595527872,3.07E-14,3.79E-13,20.6136012,14.54329007,21.54775116,99.68734426,88.58706382,82.84607622
180,SP_1705,160.8432268,1.582811871,0.209814181,-7.543874614,4.56E-14,5.61E-13,61.8408036,99.37914881,74.22003176,280.202265,223.9987185,225.4183934
181,SP_1996,675.2719404,1.297712366,0.172271995,-7.532927014,4.96E-14,6.07E-13,486.293592,376.3076306,296.0820622,886.4090882,971.926643,1034.612626
182,SP_1122,469.7227898,1.076213566,0.143466234,-7.501511235,6.31E-14,7.68E-13,295.1492899,290.259831,313.6394891,596.3278972,602.3920339,720.5681978
183,SP_0189,4228.580665,0.962089169,0.128280048,-7.499912754,6.39E-14,7.73E-13,2604.809606,2760.801232,3205.028468,5522.319638,6111.241874,5167.283172
184,SP_2152,159.1855983,1.520786381,0.203369798,-7.477936231,7.55E-14,9.09E-13,96.50913289,70.29256867,75.01809662,215.5402038,212.6089532,285.1446344
185,SP_0848,4446.98381,-0.970154406,0.130298612,7.445623509,9.65E-14,1.16E-12,6599.16333,5226.494869,5875.353482,2782.264798,2927.169694,3271.456684
186,SP_1703,217.2374055,1.808555413,0.24385224,-7.416603648,1.20E-13,1.43E-12,56.21891236,121.8000543,100.5561721,378.991525,401.1728461,244.6849228
187,SP_0844,838.7731058,-1.036126223,0.140628234,7.367839272,1.73E-13,2.04E-12,1209.643598,1079.839288,1100.531439,564.8949508,466.9803793,610.7489805
188,SP_0918,1068.247043,1.12378541,0.152516893,-7.368268453,1.73E-13,2.04E-12,735.5307701,668.3853728,595.3563838,1392.030483,1262.998424,1755.180824
189,SP_0871,2947.136141,-0.876384016,0.119022,7.363210313,1.80E-13,2.10E-12,3850.995497,3659.455364,3952.017175,1979.377538,1950.180933,2290.79034
190,SP_1883,158.0718159,1.486172845,0.202642944,-7.333948151,2.23E-13,2.61E-12,93.69818727,70.29256867,82.20068034,211.9478671,282.2130747,208.078517
191,SP_2109,1199.501183,1.164898611,0.158923131,-7.329950061,2.30E-13,2.67E-12,877.0150329,687.1704558,636.8557564,1635.411296,1430.048316,1930.506241
192,SP_RS03170,152.1949454,1.344658522,0.183646975,-7.321974802,2.44E-13,2.82E-12,82.4544048,89.07765168,82.20068034,220.0306247,206.2813057,233.1250052
193,SP_1870,291.1769757,1.194493919,0.164151268,-7.27678764,3.42E-13,3.92E-12,198.640157,159.3702204,168.391685,360.1317572,432.8110832,427.7169516
194,SP_0224,8881.974123,-0.807295942,0.111007764,7.272427725,3.53E-13,4.03E-12,11553.92347,11079.56315,11325.3384,6463.511862,5968.237042,6901.270814
195,SP_0488,4026.799928,0.836081114,0.115766819,-7.222113564,5.12E-13,5.79E-12,2693.822884,2938.956535,3017.483227,5135.245356,5527.832782,4847.458785
196,SP_1704,123.9143416,1.519403821,0.21038928,-7.221869012,5.13E-13,5.79E-12,54.34494862,67.26271658,67.03744805,191.2919309,211.3434237,152.2055819
197,SP_0230,19809.94562,-0.810772555,0.112517873,7.205722378,5.77E-13,6.49E-12,23607.25828,27538.32572,24668.18475,14281.33467,13952.46255,14812.10777
198,SP_0579,1233.807318,-0.979810204,0.136286726,7.189329698,6.51E-13,7.28E-12,1828.988616,1530.075309,1562.610991,819.9508587,744.1313361,917.0867972
199,SP_2182,231.6183039,1.301986823,0.18121032,-7.184948521,6.72E-13,7.48E-12,108.6898972,126.0418473,160.4110364,306.2467062,353.0827258,335.2376107
200,SP_0754,525.343255,1.093954532,0.15260321,-7.168620693,7.58E-13,8.39E-12,272.661725,375.0956897,349.5524077,729.2443562,745.3968655,680.1084862
201,SP_2056,479.690903,1.081197858,0.15117257,-7.152076962,8.55E-13,9.42E-12,277.3466343,302.3792394,335.1872402,567.5892034,680.8548619,714.788239
202,SP_1706,243.4564494,1.227694943,0.172241308,-7.127761362,1.02E-12,1.12E-11,130.2404803,155.7343978,147.6419987,384.3800301,351.8171963,290.9245932
203,SP_1679,81.24804933,1.666995565,0.234123133,-7.120165965,1.08E-12,1.18E-11,41.2272024,35.14628434,37.50904831,133.8145432,112.632124,127.1590937
204,SP_0144,333.3594977,1.090863412,0.153736575,-7.095666135,1.29E-12,1.40E-11,187.3963745,234.5105524,211.4871873,447.2459229,482.1667331,437.3502163
205,SP_0727,89.3717673,1.638197055,0.232104004,-7.058030139,1.69E-12,1.82E-11,39.35323866,43.02389979,43.89356717,146.3877218,111.3665945,152.2055819
206,SP_0585,288.0380219,1.351433072,0.192131148,-7.033909337,2.01E-12,2.16E-11,193.9552477,142.4030486,142.0555447,349.354747,382.1899039,518.2696396
207,SP_0027,2346.550833,-0.774807312,0.110165382,7.033128718,2.02E-12,2.16E-11,2932.753262,2969.255056,2994.339346,1728.812051,1656.578093,1797.567189
208,SP_0225,13407.13389,-0.753730188,0.107229695,7.029118111,2.08E-12,2.21E-11,16515.24249,17328.33012,16713.07425,9697.513003,9593.979011,10594.66449
209,SP_1838,1696.433723,-0.942940728,0.134415276,7.015130702,2.30E-12,2.43E-11,2485.812908,2084.538243,2136.419624,1044.471904,1132.648887,1294.710773
210,SP_0004,1976.062331,-0.811438716,0.115717648,7.012229586,2.35E-12,2.47E-11,2364.005265,2518.413064,2681.497922,1443.221281,1394.61349,1454.622966
211,SP_0720,172.966633,1.332932151,0.190457446,-6.998582524,2.59E-12,2.71E-11,114.3117885,84.83585874,91.77745863,241.5846451,223.9987185,281.2913286
212,SP_0721,102.0850717,1.65105629,0.236184015,-6.99055054,2.74E-12,2.86E-11,53.40796675,39.38807727,50.27808603,123.037533,155.6601264,190.7386406
213,SP_0728,112.8062103,1.634365438,0.234011282,-6.984130956,2.87E-12,2.98E-11,59.96683986,41.81195895,59.05679947,138.3049641,210.0778942,167.6188054
214,SP_1805,678.2136249,1.261910971,0.180806186,-6.979357273,2.97E-12,3.07E-11,347.6202748,321.1643224,516.3479629,1093.866534,917.5088752,872.7737797
215,SP_0157,6856.816333,-0.903254678,0.129765039,6.960693583,3.39E-12,3.49E-11,7774.138598,9243.472781,9848.918409,4725.718969,5148.173937,4400.475304
216,SP_2021,228.0520171,1.213871616,0.174571931,-6.953418061,3.57E-12,3.66E-11,113.3748066,141.7970782,150.8342581,316.1256323,293.6028401,352.5774872
217,SP_0400,14379.18311,-0.901367624,0.129750768,6.946915512,3.73E-12,3.81E-11,19907.11687,15933.38621,20470.3636,9376.89695,10505.16024,10082.17481
218,SP_1063,438.3286018,-3.501656557,0.504468046,6.941285145,3.89E-12,3.95E-11,351.3682023,724.1346514,1426.141901,55.68121932,37.96588449,34.67975284
219,SP_1588,5732.853946,0.875195901,0.126407835,-6.923589017,4.40E-12,4.45E-11,4359.776654,3743.079282,3989.526224,6672.765476,8270.235172,7361.740866
220,SP_0238,128.1907665,-1.550918012,0.224783491,6.89960817,5.21E-12,5.25E-11,154.602009,212.0896469,213.8813819,74.54098715,62.01094467,52.01962925
221,SP_0670,2110.92401,-1.232264164,0.179288355,6.873085356,6.28E-12,6.30E-11,2411.79134,2934.714742,3580.917016,1056.146999,1585.708442,1096.26552
222,SP_0232,2343.517639,-0.83523385,0.121628798,6.867073102,6.55E-12,6.54E-11,3049.875996,3124.383483,2856.274126,1854.543837,1573.053147,1602.975242
223,SP_0783,1351.683031,-0.7986642,0.116327229,6.865668542,6.62E-12,6.57E-11,1686.567371,1788.824679,1680.72459,949.2749809,1008.626998,996.0795675
224,SP_1509,9347.781663,-0.733159234,0.106820095,6.863495451,6.72E-12,6.64E-11,11720.70625,11370.42895,11971.77093,6691.625244,7365.381592,6966.777014
225,SP_1803,547.1379861,1.24157887,0.181173005,-6.85300147,7.23E-12,7.12E-11,295.1492899,356.9165771,314.4375539,964.542412,779.5661616,572.2159218
226,SP_1722,341.3810872,1.024772952,0.150460494,-6.810910453,9.70E-12,9.51E-11,236.1194319,232.6926411,201.1123441,429.2842393,480.9012036,468.1766633
227,SP_1541,4379.939678,-0.902237701,0.132674065,6.800407456,1.04E-11,1.02E-10,6175.647523,5765.808542,5216.949975,2767.895451,3490.330314,2863.006262
228,SP_0171,84.7237675,-2.478697473,0.364721556,6.796136485,1.07E-11,1.04E-10,74.95854982,115.7403501,251.3904302,30.53486221,16.45188328,19.26652935
229,SP_0586,177.1592286,1.356223631,0.199628786,-6.793727803,1.09E-11,1.06E-10,91.82422353,88.47168126,112.5271449,256.8520762,205.0157763,308.2644696
230,SP_0910,755.3417739,0.931411425,0.137164218,-6.790484,1.12E-11,1.08E-10,486.293592,493.2599216,569.8183084,915.147782,973.1921725,1094.338867
231,SP_1355,12523.67072,-0.745259051,0.110027848,6.7733675,1.26E-11,1.21E-10,14784.63697,16178.80423,16166.39982,9852.881567,8901.734384,9257.567354
232,SP_0227,8026.290302,-0.797556571,0.117870366,6.766387527,1.32E-11,1.26E-10,9853.301374,11016.54223,9745.169977,5708.223064,5478.477132,6356.028034
233,SP_1512,2898.116441,-0.821504724,0.121788799,6.74532251,1.53E-11,1.45E-10,3335.655467,3677.028506,4111.630147,2085.351472,2098.247883,2080.78517
234,SP_RS10820,1255.511967,-1.00659461,0.149247363,6.744471642,1.54E-11,1.45E-10,1382.985244,1786.400797,1871.462091,805.5815117,761.8487488,924.7934089
235,SP_1105,6757.911448,-0.913231541,0.136174918,6.706312398,2.00E-11,1.88E-10,8257.621245,8953.81892,9331.772381,4802.954208,3895.299749,5306.002184
236,SP_0191,575.4498421,0.993260395,0.148326602,-6.69644137,2.14E-11,2.00E-10,341.9983836,399.9404769,407.0130774,801.989175,842.8426357,658.9153039
237,SP_0959,5409.787894,-0.856834116,0.128002221,6.693900399,2.17E-11,2.03E-10,6233.740399,7463.131688,7256.005686,4082.690694,3411.867486,4011.291411
238,SP_1384,431.3198088,-1.061706534,0.158743739,6.688178969,2.26E-11,2.10E-10,573.4329061,569.6121944,614.5099404,320.6160532,226.5297775,283.2179815
239,SP_1228,1388.494662,-0.858761499,0.129312347,6.640986109,3.12E-11,2.89E-10,1644.403187,1862.147099,1877.84661,1088.478029,935.226288,922.866756
240,SP_0101,1047.7702,1.049413213,0.158472395,-6.622056891,3.54E-11,3.27E-10,817.9851749,659.2958165,555.4531409,1249.235098,1480.669495,1523.982472
241,SP_0564,554.5414864,-0.918034637,0.138733262,6.617264139,3.66E-11,3.36E-10,674.6269484,741.7077936,767.7383931,405.9340505,388.5175513,348.7241813
242,SP_1793,249.2680299,1.219456144,0.184724548,-6.601483976,4.07E-11,3.73E-10,117.1227341,139.9791669,186.7471767,352.0489996,364.4724911,335.2376107
243,SP_1550,2206.822765,-0.846594561,0.128285007,6.599325845,4.13E-11,3.76E-10,2539.220875,2840.789327,3149.163928,1673.130832,1570.522089,1468.109537
244,SP_1382,396.3238881,1.194652371,0.181120202,-6.59590899,4.23E-11,3.84E-10,310.1409999,213.3015877,192.3336307,510.1118157,564.4261495,587.6291453
245,SP_1370,533.1827092,-0.908171058,0.137704468,6.595073266,4.25E-11,3.84E-10,757.0813532,679.8988108,656.8073779,371.8068516,380.9243744,352.5774872
246,SP_0229,7839.673945,-1.007762955,0.153730643,6.555381103,5.55E-11,5.00E-10,10913.96485,9447.078841,11149.76413,5107.404746,4137.01588,6282.815222
247,SP_0719,111.7022212,1.377363293,0.210253009,-6.550980183,5.72E-11,5.11E-10,62.77778547,63.02092364,55.86454004,140.9992167,164.5188328,183.0320289
248,SP_2072,196.0936999,1.217031281,0.185777376,-6.551019858,5.71E-11,5.11E-10,116.1857522,107.2567643,124.4981178,247.8712344,245.5127197,335.2376107
249,SP_1121,395.5096953,0.951418872,0.14543666,-6.541809153,6.08E-11,5.41E-10,263.2919062,296.9255056,243.4097816,527.1754152,520.1326175,522.1229455
250,SP_0121,13930.93146,-0.887628214,0.136102768,6.521749911,6.95E-11,6.16E-10,20997.76377,15920.66083,17463.25522,8863.192797,9645.86572,10694.85044
251,SP_2024,100.1682549,1.48596284,0.228174532,-6.512395699,7.40E-11,6.53E-10,44.03814802,51.50748567,58.25873461,162.553237,118.9597714,165.6921524
252,SP_0250,96.52732882,1.466981474,0.226909714,-6.465044843,1.01E-10,8.90E-10,42.16418427,59.99107154,47.88389146,158.9609003,143.0048316,127.1590937
253,SP_0580,465.8964439,-0.975519469,0.151277223,6.448554862,1.13E-10,9.89E-10,542.5125043,636.874911,677.5570642,319.717969,283.4786042,335.2376107
254,SP_0090,30.58082439,2.323789571,0.36088918,-6.439066899,1.20E-10,1.05E-09,6.558873109,10.30149713,9.576778292,46.70037749,50.62117932,59.72624099
255,SP_1839,1993.591778,-0.850228213,0.132612962,6.411350765,1.44E-10,1.25E-09,2765.970488,2477.813046,2464.424281,1234.865751,1586.973972,1431.503131
256,SP_1551,6906.586827,-0.816930147,0.127457152,6.409449267,1.46E-10,1.26E-09,10183.11899,7938.212497,8363.719708,4890.966458,4903.926747,5159.576561
257,SP_RS05265,21.39062321,-3.317712043,0.518841493,6.394461671,1.61E-10,1.39E-09,26.23549244,34.54031392,60.65292918,1.796168365,1.265529483,3.853305871
258,SP_RS02535,1282.134808,1.248307349,0.195410367,-6.388132659,1.68E-10,1.44E-09,500.34832,738.6779415,1007.955915,1968.600528,1745.165157,1732.060989
259,SP_2230,2878.355919,-0.773804264,0.121188959,6.385105271,1.71E-10,1.46E-09,3346.899249,3598.252352,3971.968797,2255.089382,2024.847173,2073.078558
260,SP_0781,478.2532366,0.933101507,0.146292526,-6.378326598,1.79E-10,1.53E-09,284.8424893,337.5255237,359.129186,660.0918742,644.1545069,583.7758394
261,SP_0109,167.4306395,1.267307227,0.198831446,-6.373776641,1.84E-10,1.57E-09,86.20233229,86.04779958,119.7097287,255.953992,254.3714261,202.2985582
262,SP_0419,3761.411429,-0.943326047,0.148161952,6.366857586,1.93E-10,1.63E-09,5396.078605,4795.04393,4693.419428,2481.406596,2112.168707,3090.351308
263,SP_0096,141.4628961,1.249224508,0.196254102,-6.365342164,1.95E-10,1.64E-09,90.88724166,80.59406581,76.61422634,179.6168365,230.3263659,190.7386406
264,SP_1739,12730.87087,-0.7344101,0.115406469,6.363682278,1.97E-10,1.65E-09,17068.99878,14645.0931,16063.44946,9420.004991,9061.191099,10126.48783
265,SP_0974,930.6851056,-0.990663624,0.155893596,6.354742274,2.09E-10,1.75E-09,1197.462833,1269.508029,1267.326994,731.0405246,642.8889774,475.883275
266,SP_RS04435,273.0944329,-1.04725621,0.164871936,6.351937343,2.13E-10,1.77E-09,349.4942385,384.7912164,371.8982237,181.4130049,150.5980085,200.3719053
267,SP_2042,173.4731064,-1.168098864,0.184009141,6.348048027,2.18E-10,1.81E-09,223.9386676,237.5404045,260.1691436,97.8911759,103.7734176,117.5258291
268,SP_2206,956.8917525,1.294973575,0.204944261,-6.318662303,2.64E-10,2.18E-09,339.1874379,658.0838757,636.8557564,1287.852718,1588.239501,1231.131226
269,SP_1061,322.8668453,-3.511289812,0.556435621,6.310325364,2.78E-10,2.29E-09,247.3632144,491.4420103,1123.67532,35.9233673,25.31058966,13.48657055
270,SP_1221,1501.065646,0.776766521,0.123189649,-6.305452838,2.87E-10,2.36E-09,1097.205773,1165.887087,1047.859158,2077.268714,1810.97269,1807.200453
271,SP_1993,16687.2183,-0.872866662,0.13856427,6.299363199,2.99E-10,2.44E-09,20299.71227,19926.12531,24688.13637,10314.49684,13375.38111,11519.4579
272,SP_0062,118.4665013,1.364015707,0.216590689,-6.297665479,3.02E-10,2.45E-09,66.52571297,65.44480532,61.45099404,134.7126274,178.4396571,204.2252111
273,SP_1802,1003.193863,1.202421504,0.190923208,-6.29793264,3.02E-10,2.45E-09,497.5373744,651.4182011,653.6151184,1758.448829,1479.403966,978.7396911
274,SP_0588,5333.543591,-0.739399967,0.117453596,6.295251862,3.07E-10,2.48E-09,7296.277843,6355.417761,6390.105315,3890.500679,3816.836921,4252.123028
275,SP_1474,2804.785111,-0.750980001,0.119975616,6.259438575,3.86E-10,3.11E-09,3369.386814,3461.909007,3737.337729,2004.523895,1962.836228,2292.716993
276,SP_1894,245.0153778,0.978917387,0.156737952,-6.245567051,4.22E-10,3.39E-09,163.0348459,170.8836583,158.0168418,339.475821,322.7100182,315.9710814
277,SP_0092,39.98008768,1.984951511,0.317929218,-6.243375554,4.28E-10,3.42E-09,14.99170996,14.54329007,15.96129715,79.03140806,59.47988571,55.87293512
278,SP_0426,5858.570015,-0.691964296,0.110859671,6.241803594,4.33E-10,3.45E-09,6927.106985,7505.549617,7303.889577,4440.128198,4229.399532,4745.34618
279,SP_0141,228.6807674,1.009697547,0.162321085,-6.22037211,4.96E-10,3.94E-09,146.1691721,163.6120133,141.2574798,308.9409588,296.133899,315.9710814
280,SP_0921,2541.031066,0.990161653,0.159227353,-6.218539944,5.02E-10,3.97E-09,1923.623785,1517.955901,1627.254245,3210.650953,2799.351217,4167.350299
281,SP_0421,4957.284025,-0.819187892,0.13217857,6.197584774,5.73E-10,4.51E-09,6644.13846,6208.772919,6165.84909,3504.32448,3084.09535,4136.523852
282,SP_0960,5954.231811,-0.962220143,0.155263279,6.197345227,5.74E-10,4.51E-09,8902.264773,6865.644854,7909.620804,3584.253973,3537.154905,4926.451556
283,SP_1264,809.0225617,1.020263117,0.164820227,-6.190157229,6.01E-10,4.70E-09,395.4063503,608.3943013,585.7796055,1150.445838,1079.496649,1034.612626
284,SP_0395,26.5893014,2.353725296,0.380514238,-6.18564316,6.18E-10,4.82E-09,5.621891236,7.877615455,8.778713434,42.20995658,43.02800242,52.01962925
285,SP_1809,413.8238356,1.250046852,0.202444757,-6.174755377,6.63E-10,5.15E-09,191.144302,275.7165409,258.5730139,736.4290297,604.9230929,416.157034
286,SP_0231,1242.769684,-0.759144862,0.123000424,6.171888163,6.75E-10,5.23E-09,1575.066528,1587.642499,1532.284527,972.6251697,831.4528704,957.5465088
287,SP_0631,35494.44858,-0.67293905,0.109211206,6.161813192,7.19E-10,5.55E-09,40419.52403,43975.27335,46643.69867,26971.26417,27569.55979,27387.37148
288,SP_0725,122.5889558,1.421660604,0.231552101,-6.139700736,8.27E-10,6.36E-09,57.15589424,61.8089828,74.22003176,144.5915534,156.9256559,240.8316169
289,SP_0065,209.9323895,1.120812813,0.182785315,-6.131853717,8.69E-10,6.66E-09,146.1691721,126.0418473,118.9116638,262.2405813,259.433544,346.7975284
290,SP_1695,139.5092676,1.176679329,0.192705887,-6.106089164,1.02E-09,7.80E-09,90.88724166,86.65377,75.01809662,181.4130049,187.2983635,215.7851288
291,SP_1405,782.3669931,-0.746843996,0.122398109,6.101760903,1.05E-09,7.99E-09,953.8475465,994.3974586,997.5810721,579.2642977,583.4090917,585.7024923
292,SP_RS01905,78.19938168,1.474927521,0.241827232,-6.099096067,1.07E-09,8.09E-09,44.97512989,38.78210685,38.30711317,123.037533,131.6150662,92.47934089
293,SP_1872,278.0749828,0.920336369,0.152148871,-6.048920145,1.46E-09,1.10E-08,199.5771389,179.9732146,193.9297604,354.7432521,360.6759027,379.5506283
294,SP_0706,116.4351274,1.303337408,0.215493534,-6.048150895,1.47E-09,1.10E-08,51.534003,71.50450951,74.22003176,185.0053416,146.80142,169.5454583
295,SP_0711,41.02507539,1.915668784,0.316785346,-6.047214015,1.47E-09,1.11E-08,17.80265558,16.96717175,12.76903772,55.68121932,62.01094467,80.91942328
296,SP_1956,285.0791763,1.023611491,0.16930047,-6.046123136,1.48E-09,1.11E-08,173.3416465,199.364268,188.3433064,414.0168082,425.2179063,310.1911226
297,SP_0158,371.2143945,-0.920252469,0.152393388,6.038664018,1.55E-09,1.16E-08,543.4494862,463.567371,453.3008392,247.8712344,245.5127197,273.5847168
298,SP_2168,89.24365772,1.551474686,0.258138701,-6.010236671,1.85E-09,1.38E-08,32.79436555,48.47763357,51.07615089,176.922584,120.2253009,105.9659114
