,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.C
143,SPT_1158,297.8639658,-2.932553041,0.183859153,15.94999755,2.85E-57,4.29E-56,531.7446423,510.3678517,526.9819709,57.25552024,69.92077571,90.91303383
144,SPT_2021,3242.706736,-2.089722661,0.13108104,15.94221909,3.23E-57,4.83E-56,6032.058648,4852.286328,4847.617779,1045.755237,1244.893811,1433.62861
145,SPT_1898,3811.351087,1.553509271,0.097553933,-15.92461966,4.28E-57,6.36E-56,1856.677424,2098.347468,1854.195823,6225.695833,5490.30091,5342.889065
146,SPT_2008,12607.60927,-1.432855298,0.09076028,15.78725077,3.81E-56,5.62E-55,19900.27894,16888.77748,18454.64153,6591.120771,7118.238971,6692.597952
147,SPT_0563,439.6701517,1.844364415,0.117130601,-15.74622171,7.29E-56,1.07E-54,177.1529706,202.4787762,192.0967418,707.2740735,659.6873187,699.3310295
148,SPT_0163,7880.19485,-1.832713936,0.116561905,15.72309525,1.05E-55,1.53E-54,12212.69721,12521.45436,12145.23946,2955.395236,3292.356526,4154.026315
149,SPT_2114,1992.287309,1.397138601,0.089090727,-15.68219999,2.00E-55,2.90E-54,1138.636432,1113.254096,1022.632655,2756.684901,2915.392344,3007.123427
150,SPT_0584,424.3152667,-2.48230523,0.158830481,15.62864515,4.65E-55,6.67E-54,721.4697592,752.2806967,687.7474259,101.0391534,150.4816695,132.8728956
151,SPT_1774,87.58121402,3.658574956,0.234147464,-15.62508896,4.91E-55,7.01E-54,10.57203211,13.65025458,13.8679466,178.5025043,155.0417201,153.8528265
152,SPT_0951,1143.021929,-1.774364043,0.113586195,15.62130012,5.21E-55,7.39E-54,1674.381302,1706.660996,1892.717897,484.9879361,490.9654468,608.4179957
153,SPT_1581,371.5031823,1.845027522,0.118233741,-15.60491542,6.74E-55,9.49E-54,153.437331,166.8364448,163.847221,594.4470189,570.0063237,580.4447545
154,SPT_0962,425.5004793,2.568519755,0.168359604,-15.2561523,1.50E-52,2.10E-51,115.4351615,152.048669,99.13013682,860.5167895,682.4875716,643.3845471
155,SPT_1776,123.9068533,3.353835396,0.219985049,-15.24574242,1.76E-52,2.44E-51,20.00114184,22.7504243,22.08598903,175.1345325,279.6831028,223.7859294
156,SPT_0657,8168.929636,-1.69647992,0.111360808,15.23408413,2.10E-52,2.90E-51,12436.13853,11426.02143,13569.01531,3465.64296,3683.00086,4433.758727
157,SPT_0009,124.9115058,2.948077723,0.193599969,-15.22767661,2.32E-52,3.18E-51,26.00148439,26.92133542,29.27677616,183.5544619,224.9624958,258.7524809
158,SPT_1349,1356.033196,-1.549473603,0.102178817,15.16433294,6.09E-52,8.31E-51,1901.251397,2056.638356,2132.068383,710.6420453,699.2077571,636.3912368
159,SPT_0213,141.4170721,2.86628976,0.189391731,-15.13418639,9.64E-52,1.31E-50,32.28755754,33.7464627,34.92668033,293.0135447,209.7623271,244.7658603
160,SPT_0470,698.0997743,-2.030469374,0.13427945,15.12122202,1.17E-51,1.58E-50,1168.066683,1030.594221,1149.498685,294.6975306,231.0425632,314.6989633
161,SPT_1987,358.2589055,1.875933112,0.124061163,-15.12103439,1.18E-51,1.58E-50,149.7228332,154.7028852,155.1155509,614.6548496,522.885801,552.4715133
162,SPT_1334,633.153766,-2.111531154,0.139929518,15.08996233,1.89E-51,2.51E-50,1057.203211,1074.957548,951.752039,271.1217282,199.1222091,244.7658603
163,SPT_2046,266.2726761,3.36444682,0.223498627,-15.05354577,3.27E-51,4.33E-50,31.43036575,67.11375167,40.5765845,554.0313576,484.8853794,419.5986177
164,SPT_0329,2950.208021,-1.531064042,0.101786963,15.04184816,3.90E-51,5.13E-50,4423.681113,3961.228044,4792.65962,1540.847089,1535.217032,1447.615231
165,SPT_1570,1080.097428,-1.604381254,0.10677029,15.02647648,4.93E-51,6.43E-50,1671.523996,1575.087709,1609.195433,481.6199644,548.7260876,594.4313751
166,SPT_1512,9752.892485,-1.578913927,0.105249462,15.00163422,7.16E-51,9.30E-50,14833.13252,13614.99142,15363.63032,4679.796786,4417.169005,5608.634857
167,SPT_1157,443.2333082,-2.317579275,0.155329463,14.92040998,2.43E-50,3.13E-49,807.4746691,661.6581733,733.9739146,143.1388006,138.3215346,174.8327574
168,SPT_1002,733.230651,-1.689322508,0.113272924,14.91373618,2.68E-50,3.44E-49,1073.204125,1155.721554,1123.817302,348.5850791,334.4037099,363.6521353
169,SPT_0952,2990.355404,-1.456818992,0.097887792,14.88254013,4.28E-50,5.46E-49,4282.244468,4205.036757,4640.112208,1444.859893,1635.538145,1734.340953
170,SPT_0135,987.2105123,1.401927857,0.094491206,-14.83659603,8.50E-50,1.08E-48,572.0326566,522.1222376,529.0364815,1411.180175,1462.256222,1426.6353
171,SPT_0988,2699.613131,-1.484036456,0.100249077,14.80349245,1.39E-49,1.75E-48,4183.381681,4137.543832,3657.542509,1458.33178,1488.096509,1272.782474
172,SPT_0274,2794.760597,-2.019793719,0.136533607,14.79338136,1.62E-49,2.03E-48,4097.948232,3914.589674,5436.748696,1020.495449,1095.932158,1202.849371
173,SPT_0587,703.2783757,-1.784528041,0.12100152,14.74798041,3.17E-49,3.95E-48,1125.778555,1010.498012,1120.735537,316.5893472,296.4032883,349.6655147
174,SPT_0742,460.1180498,-1.954168776,0.133600474,14.62695987,1.89E-48,2.34E-47,726.0414487,710.1924118,753.4917654,175.1345325,193.0421416,202.8059986
175,SPT_1036,291.4897887,1.820979842,0.126172862,-14.43242082,3.24E-47,3.98E-46,130.8646137,130.0565922,125.8387747,451.3082183,477.2852951,433.5852383
176,SPT_2086,845.301465,1.593270982,0.110938582,-14.36173917,8.99E-47,1.10E-45,408.8804853,444.770795,421.1746746,1274.777318,1424.255801,1097.949716
177,SPT_1365,7491.363894,-2.042493299,0.144106654,14.17348358,1.34E-45,1.63E-44,14145.09324,9725.048039,12312.68207,2829.096294,2544.508229,3391.755493
178,SPT_0485,281.0393517,1.987298073,0.14029899,-14.16473543,1.51E-45,1.83E-44,122.0069652,110.3395578,102.2119027,405.8405993,477.2852951,468.5517898
179,SPT_1330,1273.57053,-2.023932364,0.142888238,14.16444341,1.52E-45,1.83E-44,1960.397631,2253.429526,1876.281812,495.0918515,405.8445025,650.3778574
180,SPT_1822,341.9203477,1.840760143,0.130181548,-14.13994659,2.15E-45,2.58E-44,166.2952079,142.1901518,138.679466,540.5594705,553.2861382,510.5116515
181,SPT_RS02835,1519.383038,-2.487654402,0.176487025,14.09539543,4.05E-45,4.83E-44,2743.87093,2309.168066,2749.448821,407.5245852,612.5667959,293.7190324
182,SPT_2125,318.8678501,2.087110928,0.148534891,-14.05131763,7.56E-45,8.95E-44,134.8648421,120.198075,114.5389664,506.8797527,617.1268465,419.5986177
183,SPT_0190,214.8191895,2.559252675,0.182304189,-14.0383646,9.08E-45,1.07E-43,72.28984122,64.08036177,53.4172758,378.8968251,454.4850421,265.7457912
184,SPT_0611,1097.674266,-1.661434282,0.118549325,14.01470895,1.27E-44,1.48E-43,1643.236667,1600.113175,1732.46607,444.5722748,550.2461045,615.411306
185,SPT_0617,1694.156197,-1.356680633,0.097267647,13.94791252,3.24E-44,3.77E-43,2402.137135,2359.598173,2559.40659,895.8804931,1010.811214,937.1035795
186,SPT_0128,284.2165032,1.801977782,0.129211406,-13.94596525,3.33E-44,3.86E-43,120.5783122,128.919071,133.5431895,459.7281478,449.9249915,412.6053074
187,SPT_0084,314.0145986,1.863966427,0.133880635,-13.92259923,4.62E-44,5.32E-43,143.7224906,139.1567619,129.4341683,559.0833153,500.085548,412.6053074
188,SPT_0760,326.1948504,-2.241539178,0.161008579,13.92186172,4.67E-44,5.35E-43,512.8864228,549.043573,554.2042364,95.98719569,126.1613997,118.886275
189,SPT_2159,187.8788758,2.066690353,0.148459488,-13.92090449,4.73E-44,5.39E-43,72.28984122,69.76796784,71.39424362,289.645573,302.4833558,321.6922736
190,SPT_RS00155,418.4203496,2.102119816,0.151051168,-13.91660751,5.02E-44,5.70E-43,128.2930384,184.6576105,164.3608486,717.3779889,714.4079257,601.4246854
191,SPT_RS09000,310.5898109,1.825746958,0.13122801,-13.91278404,5.30E-44,5.98E-43,131.4360749,132.7108084,143.8157425,523.7196116,442.3249072,489.5317206
192,SPT_1245,661.2327214,1.978420208,0.142454698,-13.88806573,7.48E-44,8.40E-43,310.8748903,266.9383117,229.0779328,1167.002221,1126.332496,867.1704766
193,SPT_RS08125,492.3644315,1.668405268,0.120353728,-13.86251424,1.07E-43,1.19E-42,234.8705513,234.708544,238.8368581,680.3302993,845.129376,720.3109604
194,SPT_1007,405.2187921,1.888252427,0.136263048,-13.85740638,1.15E-43,1.27E-42,147.722719,169.8698347,190.0422312,594.4470189,601.9266779,727.3042707
195,SPT_1960,1682.063622,1.210052239,0.087333536,-13.85552783,1.18E-43,1.30E-42,975.4842605,1042.72778,1008.764708,2256.541092,2298.265497,2510.598396
196,SPT_0069,230.6904844,2.03054757,0.146906966,-13.82199649,1.88E-43,2.06E-42,91.14806066,98.20599821,82.18042431,348.5850791,407.3645194,356.658825
197,SPT_1414,1405.737739,-1.382679329,0.100369633,13.77587314,3.56E-43,3.89E-42,1932.110302,2162.048656,2023.179321,769.5815514,813.2090219,734.297581
198,SPT_1738,118.0390301,2.586236588,0.188172267,-13.74398377,5.53E-43,6.02E-42,32.00182694,38.6757213,31.33128677,215.5501938,215.8423946,174.8327574
199,SPT_0552,983.6742955,-1.516085471,0.111258783,13.62665872,2.78E-42,3.01E-41,1494.085295,1511.386521,1352.381608,522.0356257,469.6852108,552.4715133
200,SPT_0656,2103.799585,-1.168398382,0.085990283,13.58756286,4.75E-42,5.11E-41,2989.313513,2810.435748,2945.140956,1300.037107,1298.094401,1279.775784
201,SPT_0206,395.2087531,1.594497866,0.117648808,-13.55303036,7.60E-42,8.15E-41,185.1534273,198.6870388,208.019199,614.6548496,591.2865598,573.4514442
202,SPT_1152,2520.80817,-1.815096288,0.134311557,13.51407376,1.29E-41,1.38E-40,3321.618198,4344.193519,4082.312578,973.343844,1074.651922,1328.728956
203,SPT_1872,3198.716503,-1.444415634,0.107739834,13.40651437,5.54E-41,5.88E-40,4394.536592,5178.754917,4459.828902,1550.951004,1817.940168,1790.287435
204,SPT_1947,936.2845057,1.382829737,0.103277295,-13.38948441,6.97E-41,7.36E-40,502.6001213,495.5800759,563.9631618,1444.859893,1323.934688,1286.769094
205,SPT_0550,3292.088481,-1.477756604,0.110839125,13.33244557,1.50E-40,1.58E-39,4776.558402,5095.715868,4615.971708,1512.219329,1710.018971,2042.046606
206,SPT_1393,970.5184682,-1.420226776,0.106798545,13.29818467,2.37E-40,2.48E-39,1424.938491,1366.921326,1411.448788,486.671922,510.7256661,622.4046162
207,SPT_2204,1119.69941,-1.438027065,0.1092385,13.16410484,1.41E-39,1.47E-38,1538.659269,1678.222966,1699.080273,555.7153435,652.0872343,594.4313751
208,SPT_1679,311.371486,1.714251603,0.130513615,-13.13465724,2.08E-39,2.16E-38,139.1508011,136.8817195,161.7927104,490.0398938,478.8053119,461.5584795
209,SPT_2193,147.6046786,2.323435065,0.176913711,-13.13315433,2.13E-39,2.19E-38,48.8599322,49.29258597,43.14472276,203.7622926,253.8428162,286.7257221
210,SPT_1425,318.7374031,1.742056809,0.132756369,-13.12220894,2.46E-39,2.52E-38,152.8658698,148.2569317,139.7067213,554.0313576,456.005059,461.5584795
211,SPT_1948,221.9347014,2.015567272,0.153830865,-13.1024894,3.19E-39,3.25E-38,81.71895094,94.41426083,88.34395613,409.2085711,322.243575,335.6788942
212,SPT_0214,77.52555555,3.058615268,0.234278132,-13.05548772,5.91E-39,6.01E-38,14.00079929,17.44199196,17.97696782,126.2989417,156.5617369,132.8728956
213,SPT_0275,3252.762512,-1.497929851,0.114790029,13.0493028,6.41E-39,6.49E-38,4748.556803,4900.820567,4823.990907,1581.26275,2000.342192,1461.601852
214,SPT_1331,331.8325771,-1.999498256,0.153397741,13.03473081,7.76E-39,7.82E-38,496.8855094,553.9728316,532.6318751,122.9309699,130.7214502,153.8528265
215,SPT_1873,631.1176808,-1.519446619,0.116639458,13.0268662,8.61E-39,8.63E-38,916.0522962,929.3548325,977.4334216,316.5893472,346.5638448,300.7123427
216,SPT_1190,289.4486639,-2.253595456,0.173266205,13.00654939,1.12E-38,1.12E-37,433.1675861,509.988678,509.0050031,102.7231392,104.8811636,76.92641324
217,SPT_0340,6947.519133,-1.431368573,0.110114183,12.99894832,1.24E-38,1.23E-37,10026.28667,9426.259133,10921.26476,3413.439398,3534.039207,4363.825624
218,SPT_0089,237.5331319,2.282737737,0.17603746,-12.96734082,1.87E-38,1.85E-37,71.14691882,98.58517195,77.55777544,469.8320631,407.3645194,300.7123427
219,SPT_1212,782.8036934,-1.706774101,0.131817449,12.94801344,2.41E-38,2.37E-37,1074.061317,1261.511027,1223.974695,351.9530509,323.7635919,461.5584795
220,SPT_1329,379.1853252,-1.814334727,0.140125968,12.94788366,2.42E-38,2.37E-37,603.7487529,573.689866,611.7305334,166.714603,179.3619899,139.8662059
221,SPT_0468,1587.108538,-1.295461513,0.100351279,12.90926762,3.99E-38,3.89E-37,2305.560193,2144.985837,2359.605433,968.2918864,946.9705058,797.2373736
222,SPT_1305,1529.301804,-1.222130679,0.094945036,12.87198079,6.47E-38,6.28E-37,2240.413616,2050.571576,2155.181627,919.4562956,950.0105395,860.1771663
223,SPT_0040,977.427552,1.369996259,0.10653098,-12.86007378,7.55E-38,7.30E-37,581.7474969,541.4600982,495.1370565,1316.876965,1390.81543,1538.528265
224,SPT_0086,108.7107039,2.453799767,0.190949344,-12.85052735,8.54E-38,8.22E-37,30.57317395,35.6423314,35.95393564,188.6064196,200.642226,160.8461368
225,SPT_1959,1603.442677,1.279576578,0.099968738,-12.79976719,1.64E-37,1.58E-36,949.4827761,857.6909959,1008.764708,2308.744654,2390.986526,2104.986399
226,SPT_0379,223.2928777,1.911717227,0.149455471,-12.79121611,1.84E-37,1.75E-36,101.4343622,84.55574363,95.53474326,333.4292061,389.124317,335.6788942
227,SPT_0260,3284.887659,-1.745491656,0.137114176,12.73020565,4.02E-37,3.81E-36,5355.448592,4675.591366,5100.322584,1338.768782,1295.054368,1944.140262
228,SPT_0538,341.9929782,-2.013824435,0.158425091,12.71152454,5.10E-37,4.82E-36,502.3143907,534.2557972,593.239938,129.6669135,124.6413828,167.8394471
229,SPT_1011,560.0302772,-1.797675841,0.141473198,12.70682977,5.42E-37,5.10E-36,893.1938484,782.235422,909.6345716,257.6498411,209.7623271,307.705653
230,SPT_0276,8667.604878,-1.289869832,0.101539845,12.70309036,5.68E-37,5.33E-36,12880.73534,12088.43795,12031.72775,5137.840948,5545.021517,4321.865762
231,SPT_1938,8984.537797,-0.980851764,0.077231558,12.70014217,5.90E-37,5.51E-36,11564.08875,11862.4504,12330.14541,5877.110754,5923.505716,6349.925748
232,SPT_1183,313.1407771,-2.001003573,0.158157184,12.65199296,1.09E-36,1.01E-35,488.3135914,500.8885082,493.0825459,101.0391534,127.6814165,167.8394471
233,SPT_2061,1609.30171,1.135625482,0.090075164,-12.6075317,1.92E-36,1.77E-35,940.0536664,1015.427271,1054.477569,2172.341797,2179.704182,2293.805777
234,SPT_1043,2350.451123,1.247480241,0.099036539,-12.59616153,2.22E-36,2.04E-35,1521.515433,1264.165243,1374.981224,3174.313401,3271.07629,3496.655147
235,SPT_1301,291.0673032,1.654858291,0.131516681,-12.58287758,2.62E-36,2.41E-35,134.0076503,130.8149397,147.4111361,422.6804582,414.9646037,496.5250309
236,SPT_0705,4170.819677,-1.09043688,0.086764127,12.56783096,3.17E-36,2.90E-35,5300.588318,5839.654743,5870.250434,2601.758199,2608.348937,2804.317428
237,SPT_1737,100.5434843,2.465734973,0.196200532,-12.56742248,3.19E-36,2.90E-35,33.14474933,30.33389906,27.22226555,168.3985889,176.3219561,167.8394471
238,SPT_0585,274.2055463,-2.702781978,0.215468404,12.54375085,4.30E-36,3.89E-35,404.0230651,545.6310094,464.833025,84.19929447,48.64053962,97.90634413
239,SPT_0891,1220.012821,-1.315186786,0.105020298,12.52316754,5.58E-36,5.03E-35,1708.383244,1653.197499,1866.009259,735.9018336,664.2473693,692.3377192
240,SPT_1189,573.5965778,-1.528392544,0.123302706,12.3954501,2.77E-35,2.48E-34,806.3317467,844.0407414,908.6073163,303.1174601,285.7631703,293.7190324
241,SPT_2009,790.7796388,1.448856027,0.117013147,-12.38199356,3.27E-35,2.93E-34,477.1700981,415.9535909,372.3800476,1148.478377,1162.8129,1167.882819
242,SPT_0482,342.8798454,1.524785612,0.123195489,-12.37695974,3.48E-35,3.10E-34,168.0095914,177.8324832,172.578891,476.5680067,481.8453457,580.4447545
243,SPT_1111,1956.906595,-1.216781348,0.098351792,12.37172519,3.72E-35,3.30E-34,2973.884061,2583.310679,2673.431928,1195.629981,1196.253271,1118.929647
244,SPT_0253,188.7376407,1.96987661,0.159753833,-12.33070014,6.19E-35,5.47E-34,78.86164496,69.3887941,86.80307318,308.1694177,337.4437436,251.7591706
245,SPT_1437,1394.507751,1.17796189,0.095539922,-12.32952532,6.28E-35,5.53E-34,790.3308332,854.657606,907.580061,1911.323984,1868.100725,2035.053296
246,SPT_1241,1014.417026,-1.498400827,0.121647369,12.3175769,7.29E-35,6.38E-34,1529.230159,1325.212215,1636.931327,545.6114281,497.0455143,552.4715133
247,SPT_2040,247.2789509,1.664755805,0.135342161,-12.30034893,9.02E-35,7.87E-34,123.1498876,118.6813801,114.5389664,405.8405993,364.8040472,356.658825
248,SPT_1816,46.37746503,3.818799902,0.311058998,-12.27677039,1.21E-34,1.05E-33,4.857420161,6.825127289,6.163531823,89.25125213,94.24104552,76.92641324
249,SPT_1134,403.7195549,1.443900204,0.117620833,-12.27588825,1.22E-34,1.06E-33,231.7275147,213.8539884,211.6145926,618.0228214,615.6068296,531.4915824
250,SPT_0769,697.1005164,-1.447146547,0.117909446,12.27337248,1.26E-34,1.09E-33,941.4823194,1061.686467,1058.586591,373.8448674,369.3640978,377.6387559
251,SPT_RS06055,659.0392446,-1.351984687,0.110272453,12.26040279,1.48E-34,1.27E-33,953.1972739,943.005087,960.4837091,368.7929098,386.0842833,342.6722044
252,SPT_1874,675.2722699,-1.368051962,0.112084893,12.20549824,2.91E-34,2.48E-33,1012.343508,962.7221214,953.8065496,365.424938,393.6843676,363.6521353
253,SPT_1740,130.7512987,2.190371112,0.180208368,-12.15465818,5.42E-34,4.62E-33,50.28858519,48.91341224,46.74011633,232.3900527,252.3227993,153.8528265
254,SPT_1466,397.009744,1.462032,0.120534288,-12.12959414,7.36E-34,6.25E-33,200.5828796,221.4374631,201.8556672,537.1914987,577.606408,643.3845471
255,SPT_1439,593.7525485,1.325203356,0.109372083,-12.11646809,8.64E-34,7.30E-33,360.0205531,338.6021483,312.2856124,870.6207048,820.8091062,860.1771663
256,SPT_1222,1246.87262,-1.245251011,0.103104307,12.07758478,1.39E-33,1.17E-32,1840.105049,1757.849451,1638.985837,705.5900876,720.4879932,818.2173045
257,SPT_0857,296.1638532,1.779329069,0.148406232,-11.9895846,4.03E-33,3.38E-32,121.7212346,136.8817195,133.5431895,493.4078656,373.9241484,517.5049618
258,SPT_1605,2922.41029,-1.042445738,0.087029939,11.97801304,4.63E-33,3.87E-32,3704.211468,4069.671733,4028.895302,1941.63573,1852.900556,1937.146952
259,SPT_0729,2505.231278,-1.171133529,0.097803423,11.9743614,4.84E-33,4.03E-32,3453.054273,3230.939424,3695.037328,1503.799399,1456.176155,1692.381091
260,SPT_1336,550.2084196,-1.494825316,0.125410423,11.91946634,9.37E-33,7.77E-32,788.0449884,829.2529656,849.5401363,282.9096294,320.7235582,230.7792397
261,SPT_1293,476.3020123,-1.559243457,0.131303084,11.87514729,1.59E-32,1.32E-31,699.7542337,717.017539,687.2337983,210.4982362,235.6026138,307.705653
262,SPT_0860,1732.967137,-1.787707105,0.150566544,11.87320274,1.63E-32,1.34E-31,2448.996953,2275.04243,3333.443461,698.8541441,781.2886677,860.1771663
263,SPT_1606,1579.319814,-1.335792417,0.112592803,11.86392369,1.82E-32,1.49E-31,2006.114526,2451.737392,2356.010039,927.876225,908.9700842,825.2106148
264,SPT_0896,194.7458282,-2.297667175,0.194015268,11.8427132,2.35E-32,1.92E-31,341.1623336,311.6808128,330.2625802,74.09537913,62.32069139,48.95317206
265,SPT_1351,678.352658,-1.363612521,0.115339258,11.82262259,2.98E-32,2.43E-31,922.9098305,990.7809781,1017.496378,394.0526981,360.2439966,384.6320662
266,SPT_1809,4090.205125,0.956334971,0.080983523,-11.8090067,3.51E-32,2.84E-31,2746.156774,2935.942255,2647.750546,5351.707156,5313.978954,5545.695064
267,SPT_1079,1837.056195,-1.236322736,0.104968412,11.77804558,5.07E-32,4.09E-31,2511.000492,2780.101849,2428.945166,1133.322504,994.0910286,1174.87613
268,SPT_0085,136.0920178,2.025620291,0.172576638,-11.73751163,8.19E-32,6.58E-31,56.57465834,56.11771326,46.22648867,218.9181656,221.922462,216.7926191
269,SPT_1215,280.576572,-1.855180453,0.158184831,11.72792891,9.17E-32,7.34E-31,429.7388189,456.1460071,421.1746746,109.4590828,120.0813322,146.8595162
270,SPT_1135,328.8459683,1.502728475,0.128741662,-11.67243336,1.76E-31,1.41E-30,183.1533131,174.7990933,165.9017316,508.5637386,535.0459359,405.6119971
271,SPT_1416,402.0107911,-1.62033291,0.138955842,11.66077572,2.02E-31,1.61E-30,562.3178162,611.6072398,628.1666183,185.2384478,186.9620742,237.77255
272,SPT_0481,599.4206996,1.429623786,0.122723748,-11.64912094,2.32E-31,1.84E-30,301.16005,335.9479321,318.9627718,749.3737208,877.0497301,1014.029993
273,SPT_1284,412.9018922,-1.64742524,0.141665652,11.62896733,2.94E-31,2.32E-30,632.8932739,586.9609468,673.8794793,186.9224337,221.922462,174.8327574
274,SPT_1001,352.9771901,-1.645683847,0.141671202,11.61621995,3.41E-31,2.68E-30,536.8877931,537.6683608,529.5501091,186.9224337,152.0016863,174.8327574
275,SPT_1082,426.6186933,-1.530087329,0.132190235,11.57488929,5.52E-31,4.33E-30,641.1794612,597.9569852,644.6027032,210.4982362,206.7222934,258.7524809
276,SPT_0609,310.0067493,-1.802505568,0.156046907,11.55104966,7.29E-31,5.69E-30,444.0253488,491.029991,516.1957902,133.0348853,142.8815851,132.8728956
277,SPT_0002,1281.193116,1.297545132,0.112432368,-11.54067246,8.23E-31,6.40E-30,820.0468154,683.2710763,704.1835108,1897.852097,1644.658246,1937.146952
278,SPT_0918,548.9966504,1.216445192,0.105725026,-11.50574499,1.23E-30,9.57E-30,345.162562,329.1228048,314.8537506,778.0014809,764.5684822,762.2708221
279,SPT_0207,274.6702017,1.634988109,0.143024051,-11.43156063,2.91E-30,2.25E-29,130.5788831,137.2608932,133.5431895,363.7409521,477.2852951,405.6119971
280,SPT_1181,1776.274353,-1.262838665,0.110509212,11.42745151,3.05E-30,2.35E-29,2571.86111,2468.421036,2426.890655,946.4000698,971.2907756,1272.782474
281,SPT_0025,90.40671926,2.34886675,0.20601578,-11.40139241,4.11E-30,3.16E-29,31.14463515,25.40464046,30.81765912,143.1388006,158.0817538,153.8528265
282,SPT_1246,159.1105217,1.919368952,0.168860095,-11.36662245,6.13E-30,4.69E-29,75.71860839,64.4595355,57.52629702,249.2299116,262.9629173,244.7658603
283,SPT_1811,4098.675532,0.974929223,0.086158766,-11.31549657,1.10E-29,8.37E-29,2916.737941,2676.966592,2668.809279,5309.607509,5201.497706,5818.434165
284,SPT_2161,128.1554361,2.075003885,0.183407232,-11.31364264,1.12E-29,8.52E-29,47.71700981,47.39671728,43.14472276,188.6064196,176.3219561,265.7457912
285,SPT_1136,314.1739197,1.411345834,0.124958687,-11.29449954,1.40E-29,1.05E-28,172.8670116,178.5908307,172.578891,479.9359785,489.44543,391.6253765
286,SPT_1295,397.8672082,-1.603892966,0.142006639,11.29449285,1.40E-29,1.05E-28,608.6061731,550.1810942,623.5439694,173.4505466,200.642226,230.7792397
287,SPT_2203,339.8574482,-1.662686296,0.14738383,11.28133454,1.62E-29,1.22E-28,496.8855094,519.8471951,558.3132576,173.4505466,171.7619056,118.886275
288,SPT_2160,108.6778769,2.205718698,0.196528912,-11.22338021,3.13E-29,2.34E-28,39.14509188,36.77985261,35.44030798,191.9743914,145.9216189,202.8059986
289,SPT_0019,45.90109301,3.592189226,0.320473614,-11.20900153,3.68E-29,2.75E-28,5.143150758,6.066779812,8.731670083,97.67118158,66.88074198,90.91303383
290,SPT_0874,1013.429381,-1.201098543,0.10715778,11.20869191,3.70E-29,2.75E-28,1342.076617,1451.097896,1407.853394,587.7110754,571.5263406,720.3109604
291,SPT_0215,115.6665771,2.366171762,0.212076232,-11.15717562,6.61E-29,4.89E-28,35.43059411,31.47142028,37.49481859,141.4548147,182.4020236,265.7457912
292,SPT_1600,1716.081931,-1.03997725,0.093214003,11.15687796,6.63E-29,4.89E-28,2297.559736,2307.272197,2309.269923,1175.422151,1032.09145,1174.87613
293,SPT_1394,183.6319159,-2.126847071,0.190703397,11.15264387,6.95E-29,5.11E-28,311.7320821,301.0639482,301.4994317,74.09537913,71.44079257,41.95986177
294,SPT_1223,462.3953949,-1.539549931,0.138061804,11.15116478,7.07E-29,5.18E-28,739.4707868,677.2042965,654.8752562,267.7537564,211.282344,223.7859294
295,SPT_1278,887.0055586,-1.231561014,0.110651212,11.13011768,8.95E-29,6.54E-28,1194.068168,1274.023761,1299.991587,528.7715693,577.606408,447.5718589
