"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.c","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.c"
"1048","SPT_0968",284.975783280299,-0.0376301355810869,0.0897275763037037,-0.419382057682234,0.674936934778006,NA,301.133237465552,289.48442160096,245.695456273739,292.809704006566,256.766679744715,323.965200590264
"1049","SPT_RS04790",254.22479711633,-0.104579289193837,0.0890318756772052,-1.174627496033,0.240143777848548,NA,221.813759997935,244.196981411853,255.474379906524,276.928499721464,245.095467029046,281.839694631158
"1050","SPT_RS04795",181.412757624434,0.0107414486290852,0.0912539015461659,0.117709472659107,0.906297860868269,NA,178.995281010992,175.821826616534,194.356107201614,183.626424546491,162.100176606512,193.576729764461
"1051","SPT_0971",637.579184185774,0.0325360242192179,0.0824992974828942,0.394379409424233,0.693300943409698,NA,606.47812860195,706.8392625594,629.518208860574,584.626832745313,615.980671104746,682.03200124266
"1052","SPT_0972",97.192171546725,0.00354858744644742,0.0918647038703598,0.0386284100088671,0.96918665127996,NA,110.204937720493,104.782704751268,75.7866581540885,100.250102049706,99.8537087896114,92.2749178151834
"1053","SPT_0973",331.575835267246,-0.00458392774905873,0.0865571307620984,-0.0529584068776218,0.957765047684032,NA,320.787621262837,354.307620303016,317.815018065532,328.542413648045,309.935537671651,358.066800652397
"1054","SPT_RS04815",76.0007010077838,0.0252002675581671,0.0906287475326298,0.278060419505346,0.780965978664516,NA,86.338900252361,81.6949901450563,63.5630036131065,68.4876934795019,81.698489009682,74.2211295469954
"1055","SPT_0976",209.331846471472,0.0498923242247906,0.0918057935541501,0.543455072858364,0.586816515936342,NA,198.649664808278,232.653124108747,217.58105082948,198.515053563774,169.880985083625,238.711200434931
"1056","SPT_0977",405.133724984751,0.00653474982258675,0.0878619118802545,0.0743752290695978,0.940711818540182,NA,428.886732147907,364.963488582806,424.160812572076,381.148902842445,465.551707213902,366.090706549369
"1057","SPT_0978",446.595844701552,0.0866049906387862,0.0826656117118807,1.04765438548541,0.294797870653441,NA,435.906154932652,475.962116497285,485.279085276986,434.747967304664,412.382849286967,435.296894910757
"1058","SPT_0979",3115.95260487169,-0.0720653335396912,0.0782829427521489,-0.920575172651043,0.357272269286638,NA,2696.86223389895,3018.2746902505,3333.3905933258,3490.88721691896,3018.95368911968,3137.34720571624
"1059","SPT_0981",187.319272906714,0.13411880271496,0.0912177643785263,1.47031451196729,0.14147659247086,NA,211.284625820818,199.797530246062,195.578472655712,193.552177224679,158.209772367956,165.493059125057
"1060","SPT_0982",3914.75095402381,0.0556786186885188,0.0708179701992146,0.786221611998931,0.43173766677815,NA,3810.14268755947,4120.26906818545,4088.81244395848,3737.04588333804,4113.45408156685,3618.78155953458
"1061","SPT_0983",742.562783014695,0.203462390586907,0.077011966723512,2.64195811694274,0.00824282483326821,NA,781.96369822057,797.414142937615,851.988721506446,692.81753693757,656.181514903161,675.011083582809
"1062","SPT_0984",849.47041137524,-0.0141803368848882,0.0762895613788464,-0.185875192209718,0.852542636913225,NA,833.907426827682,863.125330662986,836.09797060317,828.800348628755,822.172095748229,912.719295780618
"1063","SPT_0985",2893.18743389264,0.00694706570644543,0.0656370176460774,0.105840666678441,0.915708770639912,NA,2897.61772554265,2955.22746959508,2850.55623895701,2938.02279274385,2889.27354783447,2828.4268286828
"1064","SPT_0989",344.95721777729,-0.0961021185183175,0.0880653911643386,-1.09125863460916,0.275159093875998,NA,306.046833414873,331.219905696804,344.707058055693,318.616660969857,411.086047874114,358.066800652397
"1065","SPT_0990",2803.48808867548,-0.0328404806163817,0.0717852993072875,-0.457481976578563,0.647324654051061,NA,2607.01362225422,2873.53247945002,2813.88527533406,2661.09429302238,2859.44711533887,3005.95574665331
"1066","SPT_0991",439.617204158943,-0.0994936255966324,0.0877497090234133,-1.13383425089291,0.256864080896782,NA,466.089672907054,363.187510536174,419.271350755683,490.332182302521,487.597331232388,411.225177219839
"1067","SPT_0992",245.680306357828,0.013823370498176,0.0885755853191363,0.156062987880584,0.875983372230198,NA,235.150663288951,265.508717971433,242.028359911444,245.16609115126,242.501864203342,243.726141620539
"1068","SPT_0994",688.832656854522,0.0698869656368447,0.0831510910128473,0.840481643542677,0.40063838958034,NA,624.026685563812,717.49513083919,798.204641526126,666.01800470646,643.21350077464,684.037977716903
"1069","SPT_0993",938.289697335555,-0.18614911632379,0.0761424926342343,-2.44474681460712,0.0144953860811753,NA,866.196771637508,824.941802660406,892.326781491687,1006.47132156833,1078.93877549294,960.862731162453
"1070","SPT_0995",309.854880011739,-0.0283247739941268,0.0891080077812908,-0.317870129737923,0.75058345136171,NA,336.230351389276,272.61263015796,306.813728978649,345.416193200966,280.109105176053,317.947271167534
"1071","SPT_0996",1804.4011178712,-0.0849744255693879,0.0833187483247285,-1.01987160486625,0.307789357910247,NA,1649.56435441503,1645.44366020423,1895.88881930631,1719.14036386228,2203.26560043571,1713.10390900362
"1072","SPT_0997",365.016679696984,0.0928673757572792,0.0907719221097568,1.02308482181295,0.306267742720872,NA,372.731349869949,413.802884865177,369.154367137657,411.91873614483,268.437892460384,354.05484770391
"1073","SPT_0998",167.219656871827,0.00534403916197579,0.0925018860565637,0.0577722183816661,0.953930067726265,NA,138.984571137947,174.933837593218,191.911376293418,160.797193386657,149.132162477991,187.558800341732
"1074","SPT_0999",4830.23303541602,-0.123259784565151,0.0641093304829088,-1.92264969290252,0.0545240587259517,NA,4511.38302375548,4548.27977742368,4714.66355645676,5050.2229626624,4978.4206239392,5178.42826825861
"1075","SPT_1000",2914.04115896434,-0.0124033531287903,0.0767733654392304,-0.161558022861562,0.871653915851718,NA,3160.14413769211,2727.01429060291,2802.88398624718,2916.18613685183,3194.02187985471,2683.99652253729
"1076","SPT_1001",2048.32474022944,-0.0930606138004105,0.0673308036287243,-1.38214025059861,0.16692864170648,NA,1987.19859036125,1963.3437305513,1959.45182291942,2094.33381509781,2102.11509023325,2183.50539221363
"1077","SPT_1002",5898.51200095838,-0.0942197746145044,0.0625385080952286,-1.50658814039878,0.131916259168533,NA,5736.97424197192,5694.67360652441,5598.43377976976,6086.4715422653,6069.03061214781,6205.48822307108
"1078","SPT_1003",3167.54672552097,0.0805776036474161,0.0837075412934526,0.962608653919676,0.335743953015278,NA,3099.7771017433,3248.2638472893,3526.52433507331,2480.44559427935,3313.32760983711,3336.94186490343
"1079","SPT_1004",32.2142182184166,0.1013427103796,0.0768754166413048,1.31827201473857,0.187412605666262,NA,29.4815756959281,50.6153743290023,31.7815018065532,26.7995322311094,28.5296310827461,26.0776941651605
"1080","SPT_1005",99.86055423843,-0.057002624211406,0.0912889877428454,-0.624419501418707,0.532352121152231,NA,78.6175351891417,87.0229242849513,121.014179955722,103.227827853162,118.008928569541,91.2719295780619
"1081","SPT_1006",125.441472164864,0.0753256863723505,0.0902592797450725,0.834547833586748,0.403972344409605,NA,123.541841011508,156.286068103586,122.23654540982,164.767494457932,98.5569073767593,87.2599766295756
"1082","SPT_1007",498.18199976287,-0.0566400601737854,0.085835769593681,-0.659865466831617,0.509340166823671,NA,541.899438982298,459.090325054284,447.385756199942,495.295058641615,567.999018829218,477.422400869862
"1083","SPT_1011",1799.37789012041,0.108528913860342,0.0792685186392582,1.36913008749721,0.17095861484591,NA,1907.17717061516,1866.55292700987,1890.99935748992,1872.9895303742,1792.1795525616,1466.36880267172
"1084","SPT_1012",231.731891754027,-0.074818189846357,0.091418098704661,-0.818417697441595,0.41311871975157,NA,209.178798985395,202.461497316009,253.029648998328,243.180940615623,274.921899524644,207.618565084163
"1085","SPT_RS05000",55.722801938049,-0.0471067043548384,0.0843954241907347,-0.558166568940712,0.576730647092091,NA,36.5009984806729,55.0553194455814,67.2300999754011,47.6436128553057,68.7304748811611,59.176305990172
"1086","SPT_1015",391.736485641244,0.138710606757656,0.086051126884196,1.61195572655692,0.106971574292721,NA,379.750772654693,450.210434821126,427.827908934371,363.282548021706,390.337225268481,339.010024147087
"1087","SPT_1016",301.414117097335,-0.0447617795147035,0.0890763837285781,-0.50251006654127,0.615308773130387,NA,296.921583794705,269.948663088012,316.592652611434,280.89880079274,293.077119304574,351.045882992546
"1088","SPT_RS05015",5.14989958303813,0.020825600948341,0.0397355745559024,0.524104689087666,0.600205727329653,NA,7.72136506321927,2.66396706994749,7.33419272458921,2.9777258034566,5.18720565140838,5.01494118560779
"1089","SPT_1017",676.046589601044,0.0270595357641035,0.0898925727709038,0.301020817738371,0.763398620080396,NA,575.592668349073,677.535624789978,806.761199704813,597.530311226958,791.048861839779,607.810871695665
"1090","SPT_1018",1901.93551712635,-0.0737200651396137,0.0822286520665964,-0.896525277830266,0.369972285982614,NA,1701.50808302214,1735.13055155913,2070.68707924235,1765.79140144977,2209.74960749997,1928.74637998476
"1091","SPT_1019",629.872440098566,-0.0204903975954222,0.0800606598016719,-0.255935907175652,0.798000327841178,NA,588.929571640088,615.37639315787,668.633903391716,625.322418725887,669.149529031682,611.822824644151
"1092","SPT_1020",128.936490101519,0.0935871462056817,0.0925122219697154,1.01161926730414,0.31172012990542,NA,155.831185821334,130.534386427427,125.903641772115,143.923413833736,114.118524330984,103.307788423521
"1093","SPT_1021",853.865220643807,-0.049228314084311,0.0797219847825659,-0.617499855511331,0.536905076546456,NA,911.121077459874,753.014691771823,838.542701511366,846.666703449494,870.153748023756,903.692401646524
"1094","SPT_1022",1067.38760707283,-0.119478010695785,0.0766167661512519,-1.55942382715448,0.118896100441658,NA,1066.25032100273,934.164452528253,1032.89880871298,1170.24624075845,1063.37715853872,1137.38866089585
"1095","SPT_1023",267.194115307656,0.0631952686425002,0.0879904499539174,0.718205994805084,0.472630282173595,NA,265.334181263353,288.596432577645,273.809861717997,246.158666419079,277.515502350349,251.750047517511
"1096","SPT_1024",2766.14941576936,-0.00370394863949467,0.0691512804517363,-0.0535629798218967,0.957283351971454,NA,2861.11672706198,2661.30310287754,2763.76829171603,2743.47804025135,2654.55249210824,2912.67784060101
"1097","SPT_1025",1340.18702145194,-0.0908622556505727,0.07587511811357,-1.19752374572347,0.231102477833191,NA,1265.60192808949,1263.60838017843,1332.37834496704,1528.56591244106,1346.07986654048,1304.88769649515
"1098","SPT_1026",3327.19823597927,0.0235073881899062,0.0693964695219459,0.338740404977983,0.734805299493435,NA,3160.14413769211,3534.196312797,3387.17467330612,3246.71370103552,3214.77070246035,3420.18988858452
"1099","SPT_1027",576.446043627013,0.0414516138519692,0.0590029503769892,0.702534595085861,0.482345834919628,NA,375.539118983846,786.758274657825,783.536256076947,257.076994365087,619.871075343302,635.894542335068
"1100","SPT_1028",11.1093833656411,0.115260071344259,0.055811655549803,2.0651613038321,0.0389077405336206,NA,14.0388455694896,16.8717914430008,15.8907509032766,7.94060214255094,3.89040423855629,8.02390589697247
"1101","SPT_1029",2.5340811102843,0.000991315781513666,0.028695514876886,0.0345460182807929,0.972441746947822,NA,0.701942278474479,3.55195609326332,3.6670963622946,2.9777258034566,1.2968014128521,3.00896471136468
"1102","SPT_RS05085",14.6590585596446,-0.0253272294763756,0.0602285998868057,-0.420518317277438,0.674106851016526,NA,11.2310764555917,11.5438573031058,18.335481811473,9.92575267818868,16.8584183670772,20.0597647424312
"1103","SPT_RS05090",9.6556870396388,0.0053724139276343,0.0496023319485005,0.108309704737515,0.913750024637926,NA,9.82719189864271,15.9838024196849,3.6670963622946,8.93317741036981,6.48400706426048,13.0388470825803
"1104","SPT_1031",105.57577951464,-0.000183077900484931,0.0919210098614438,-0.00199168721885118,0.998410864568765,NA,84.935015695412,116.326562054374,116.124718139329,90.324349371517,115.415325743837,110.328706083371
"1105","SPT_RS05100",9.90827362924257,-0.0304417157672073,0.0524758409941534,-0.580109154812765,0.561841010500059,NA,5.61553822779584,8.8798902331583,12.223654540982,11.9109032138264,7.78080847711258,13.0388470825803
"1106","SPT_1033",66.9620033997577,0.054745534797182,0.0899888788557812,0.608358893824188,0.542949468316309,NA,63.1748050627031,70.1511328419505,78.2313890622849,67.495118211683,63.5432692297527,59.176305990172
"1107","SPT_1034",102.109990903568,0.097901864101217,0.0923092218407095,1.06058595391648,0.288878108667761,NA,114.41659139134,100.342759634689,114.902352685231,96.2798009784302,80.40168759683,106.316753134885
"1108","SPT_1035",139.251730988974,0.0225786039001234,0.0925725897324311,0.243901612403671,0.807307020369989,NA,146.705936201166,159.838024196849,116.124718139329,126.057059012996,141.351354000878,145.433294382626
"1109","SPT_1036",195.903220861333,0.0834632856030659,0.0910232303979757,0.916944885807108,0.359171521490196,NA,226.727355947257,206.013453409272,182.132452660632,192.55960195686,185.44260203785,182.543859156124
"1110","SPT_1037",52.3800949030887,0.0577137172961023,0.0868009562509057,0.66489725216017,0.506116213393548,NA,56.1553822779584,64.8231987020556,45.2275218016335,47.6436128553057,49.2784536883796,51.1524000931995
"1111","SPT_1038",9.89106886937898,-0.019913173913241,0.0534354761593746,-0.372658303892506,0.709402773193422,NA,9.82719189864271,7.99190120984247,9.77892363278561,9.92575267818868,7.78080847711258,14.0418353197018
"1112","SPT_1039",414.431661378534,-0.0624494958786068,0.0889059483836218,-0.70242202028083,0.482416016696947,NA,423.271193920111,427.122720214914,347.151788963889,398.022682395366,501.862146773761,389.159436003165
"1113","SPT_1040",188.340234368272,-0.0433548279275163,0.0914014096865003,-0.47433434644192,0.635261502657099,NA,172.677800504722,185.589705873008,191.911376293418,170.722946064845,216.5658359463,192.573741527339
"1114","SPT_1041",4.696834159063,-0.00495121605764685,0.0375745301168724,-0.131770538240838,0.895165790390877,NA,2.80776911389792,3.55195609326332,7.33419272458921,1.98515053563774,6.48400706426048,6.01792942272935
"1115","SPT_1042",196.925796051281,0.0507369641418112,0.0909567690912078,0.55781405439912,0.576971364562535,NA,200.053549365227,206.013453409272,202.912665380301,216.381408384513,177.661793560737,178.531906207637
"1116","SPT_1045",2993.1738988822,0.108492310249594,0.0861135859698962,1.25987449050747,0.207714642409063,NA,3308.25395845022,3538.63625791358,2621.97389904064,2407.98759972857,3090.27776682654,2991.91391133361
"1117","SPT_1046",5487.52693254957,0.261868323514115,0.084337886975465,3.10499033003158,0.00190285245435015,NA,4990.10765767507,7099.47224141006,6478.53690672047,4550.95760294951,5054.93190729747,4751.15527924482
"1118","SPT_1049",3455.71698021729,0.0693578392043068,0.0661030736647095,1.04923773372637,0.294068715812405,NA,3588.32892756154,3605.23543466227,3464.1836969143,3267.55778165971,3487.09899915929,3321.8970413466
"1119","SPT_1050",2905.45297617258,0.0933649876746374,0.073381133155078,1.27232959836321,0.203256036414635,NA,2888.49247592248,3296.21525454836,2881.11537530946,2644.22051346946,2804.98145599908,2917.69278178661
"1120","SPT_RS05190",94.2989047636579,0.129465547156757,0.0903589596929643,1.43279147520816,0.151917438271652,NA,80.7233620245651,99.4547706113729,136.904930858999,74.4431450864151,82.9952904225341,91.2719295780619
"1121","SPT_RS05195",73.452716663132,0.0615244892993326,0.0907919684010579,0.677642421271877,0.497998442153799,NA,75.8097660752438,85.2469462383196,70.8971963376957,76.4282956220528,66.1368720554569,66.1972236500229
"1122","SPT_1053",25.7718574156951,0.0662550606109415,0.0704759096265518,0.940109336112491,0.347161480410665,NA,37.9048830376219,30.1916267927382,18.335481811473,14.888629017283,27.232829669894,26.0776941651605
"1123","SPT_RS05205",77.3124233443312,-0.00918334391947408,0.087617167958054,-0.104812151927468,0.916524867320231,NA,75.8097660752438,92.3508584248463,59.8959072508119,58.5619408013132,105.04091444102,72.2151530727522
"1124","SPT_1054",72.8293946543807,0.034360936935337,0.087956514774967,0.39065823632562,0.696049873048868,NA,75.1078237967693,82.5829791683721,67.2300999754011,75.435720354234,89.4792974867946,47.1404471447133
