"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN120min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN120min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN120min.c","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC120min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC120min.b"
"133","SPT_2231",46.7369635639962,1.03381114386086,0.376814291503358,2.74355608895914,0.00607776642755527,0.095036802888505,47.8557523953664,64.0496174821116,64.1026221243172,28.1239448880771,29.552880930109
"134","SPT_1544",961.284809810302,-0.396309115137853,0.14498337442871,-2.73347972965495,0.00626689806552783,0.0967627768475901,943.617271590686,752.802353419887,865.385398678281,1132.6918803673,1111.92714499535
"135","SPT_1402",16844.592314881,-0.312143866892352,0.114524879194862,-2.72555508538232,0.00641934637700522,0.098382427066843,14203.3418968299,15806.2172457567,16069.0798880022,18279.8610786279,19864.4614651883
"136","SPT_1272",637.171123241533,-0.365106798476814,0.134331908208251,-2.71794544830555,0.00656886674286098,0.0999337153748484,573.041958170156,551.00218875022,590.364471499759,737.550454689822,733.896543097708
"137","SPT_2006",1259.16038362053,0.383288483831174,0.141297380941134,2.71263686048687,0.0066750211000884,0.100807435445861,1229.52471538864,1396.80809632221,1539.49684424368,1072.22539885794,1057.74686329015
"138","SPT_0887",2106.83146100648,-0.305831518241501,0.113989133302036,-2.68298836373414,0.00729675291360665,0.108775088350266,1975.58362452666,1816.201482027,1984.07954607362,2379.28573753132,2379.00691487378
"139","SPT_1279",3891.36594092618,-0.355394935878096,0.132487222260632,-2.68248461862197,0.00730775122314497,0.108775088350266,3610.04162941456,3643.80906031794,3249.58937639885,4898.48810088083,4054.90153761871
"140","SPT_0577",72779.8892702222,-0.304125768663597,0.113966251683159,-2.6685598953373,0.00761771948764707,0.112579011571013,70787.2472867665,63364.374314255,65454.9806684882,86666.0454684761,77626.7986131252
"141","SPT_0078",613.584847368926,0.450383039786098,0.16932150297703,2.65992819498653,0.00781573120452449,0.113878506071557,671.207604109369,613.297022191726,779.570598092502,547.010728073099,456.838284377935
"142","SPT_1937",83424.5869810978,-0.284889412203578,0.107091206698687,-2.66025027624486,0.00780826060561187,0.113878506071557,75447.6613277307,81674.6683859562,73051.1413902198,95426.6543011122,91522.8095004702
"143","SPT_1598",6022.61036979145,-0.302816881012909,0.11399166093941,-2.65648275073266,0.00789604903231133,0.114244233901064,5229.77478741158,5621.45067408067,5669.98031822186,6417.88422345919,7173.96184578397
"144","SPT_0875",6543.45639331721,-0.316571529459447,0.119902851215973,-2.64023354114596,0.00828489135361125,0.118298823548611,6543.96737242279,5574.94889700462,5757.86294532778,7270.03975356793,7570.46299826293
"145","SPT_1779",1738.72634745289,-0.335013166241313,0.12689899534764,-2.63999856991416,0.00829063770640341,0.118298823548611,1434.44550128675,1585.44738068734,1701.82122607461,1996.80008705347,1975.11754216229
"146","SPT_0878",7583.56312923528,-0.272280110440205,0.104282264473438,-2.61099154122757,0.00902801267711052,0.127203621264365,6778.33785210266,7103.36579637227,7124.69627513983,8738.81277534775,8172.6029472139
"147","SPT_0931",120.387135193571,-0.617064758463092,0.236366585507542,-2.61062602033232,0.00903766666305543,0.127203621264365,107.982210533134,96.5131222333189,93.0521934062668,145.541414795799,158.846734999336
"148","SPT_1438",1121.50379494699,-0.354954927660449,0.136196387082119,-2.60619929254387,0.0091553174771649,0.127340593173354,974.29403594669,1010.75560738894,1039.08282636998,1178.39329081043,1404.99321421893
"149","SPT_1711",783.679835967853,-0.349120934206014,0.133987044260364,-2.60563203056857,0.00917049221016418,0.127340593173354,739.923556266819,716.829280587468,661.704486444564,873.951587396995,925.990269143416
"150","SPT_0618",1497.60643548495,-0.31131753414596,0.120045841440171,-2.59332210438223,0.0095053700166787,0.130621463157809,1310.51137328849,1454.71596966221,1331.68027896969,1688.13979190683,1702.98476359753
"151","SPT_2183",1147.47978144007,-0.335370909078965,0.129370819077859,-2.59232268504948,0.00953303090228574,0.130621463157809,1008.65201202541,1113.41047376438,994.624556186985,1364.71442569394,1255.99743952963
"152","SPT_0576",1145.15077902493,-0.489704937354781,0.189698074048123,-2.58149662199813,0.00983729541113026,0.133028524219794,1197.6208804584,851.070259693812,911.911495381415,1570.72232199911,1194.42893759191
"153","SPT_1400",1844.93392260055,0.300519714251666,0.116327188963693,2.5834004666395,0.00978316912882427,0.133028524219794,1966.99413050698,1937.2815808288,2082.30130578024,1675.48401670719,1562.60857917952
"154","SPT_0226",28.9322934134136,1.27455076509935,0.498181171982808,2.55840813900396,0.0105152597644945,0.141273197745059,49.0828229696065,29.8313286902986,35.1530508423675,18.2805641772501,12.3137003875454
"155","SPT_1895",7328.94723559951,-0.254410318752846,0.0997173442577949,-2.55131462481723,0.0107317397388771,0.143251416256366,6887.54713321004,6738.37071592626,6787.64055235713,8274.06458607228,7957.11319043186
"156","SPT_0813",489.797629385329,-0.366133664794659,0.143779623334418,-2.54649202928475,0.0108811696473394,0.144315000002213,427.020559835577,443.960362273267,446.650528350081,582.165659183196,549.191037284526
"157","SPT_1473",2491.20010990464,0.321669153693082,0.126781150851912,2.53720014001775,0.0111743050744062,0.14725883566208,2694.6469810314,2960.32067650198,2467.95095178621,2197.88629300322,2135.19564720038
"158","SPT_0387",1558.3995750539,-0.323859156381772,0.127996023607659,-2.53022826220354,0.0113988342548916,0.148328226876546,1554.69841756229,1370.48633571313,1323.40897288913,1764.07444310464,1779.32970600031
"159","SPT_1295",1273.82350889302,-0.352727294900802,0.139319149354432,-2.53179334309207,0.0113480851416275,0.148328226876546,1278.60753835825,1047.60607224166,1114.55849435506,1407.60344164826,1520.74199786186
"160","SPT_RS02835",12242.120645233,-0.415660996625416,0.165438107906901,-2.51248640282641,0.0119883724866206,0.154061755744212,12817.9792185127,8787.95847535383,10794.054435127,13615.5048189403,15195.1062782311
"161","SPT_0800",478.440474514444,-0.375132777679733,0.149234637253083,-2.51371119054322,0.0119468224245897,0.154061755744212,423.339348112856,407.109897420545,451.820094650429,533.651854251263,576.281178137126
"162","SPT_RS00720",59.243469860928,1.00786392700584,0.402326569609901,2.50508915675908,0.012242053014807,0.156350664738492,79.7595873256106,51.766129197871,89.9504536260579,26.7177476436732,48.0234315114272
"163","SPT_1494",4946.29953456776,0.257546788900155,0.10320646999905,2.49545197023526,0.0125796784206541,0.159677022406953,5211.36872879797,5455.62358224342,5208.8550042308,4354.99286591874,4500.65749164785
"164","SPT_0677",392.804728697546,-0.409851710607605,0.164441580411478,-2.49238489183845,0.0126888452054031,0.160080614207188,374.25652514325,313.228951248135,355.666161463953,478.810161719512,442.061843912881
"165","SPT_0045",656.457402539446,0.371379308179388,0.149918717901671,2.47720440367539,0.0132416043242037,0.166041693010772,775.508602919783,659.79879926778,733.044501389369,590.602842649619,523.332266470681
"166","SPT_0817",2753.42601817737,-0.266000486094709,0.107671439873639,-2.47048322569924,0.013493064690236,0.168175607494568,2632.06638174515,2478.63245735569,2532.05357391053,3106.28971288811,3018.08796498739
"167","SPT_0650",286.503392111771,0.492363712332277,0.199647300302562,2.46616764457174,0.0136567399993634,0.169196377596904,347.260972509966,306.209815085712,316.377457581307,195.461416972136,267.207298409736
"168","SPT_0328",9213.60025211737,-0.307233226532334,0.124847072591841,-2.46087649597329,0.0138598067391836,0.170690119901017,8523.23220867217,7670.16104148794,9049.84276538948,9808.92887833909,11015.8363666981
"169","SPT_0593",1635.65689836618,-0.293460739100135,0.119502015838816,-2.45569697749664,0.0140611668331324,0.172145290992609,1446.71620702915,1573.1638924031,1481.59770167978,1911.02205514484,1765.78463557401
"170","SPT_1450",2450.8125273558,-0.345961395985889,0.141096819599306,-2.45194326114768,0.0142087064400087,0.172928315437518,2498.31568915297,2002.20859033121,2132.96305552365,2644.35391810145,2976.22138366973
"171","SPT_2118",4296.3062018912,0.27481821591472,0.112189259890603,2.44959469545211,0.0143017097965093,0.173042324964783,4369.59831486922,4592.26983426537,4886.27406708908,3720.0948100704,3913.29398316194
"172","SPT_2124",793.090736039687,0.469178518279528,0.191870389281671,2.44528882250175,0.0144736182508049,0.174104163726252,895.761519195319,778.246722008671,999.794122487334,529.433262518051,762.218053989062
"173","SPT_RS03310",105.491882802768,0.611021142116265,0.25133410131569,2.43111117400177,0.0150525950457939,0.180022076010102,126.388269146737,114.060962639377,127.171330988565,82.2625387976255,77.5763124415362
"174","SPT_1589",4753.66754749728,-0.377060343075447,0.15531827695316,-2.42766241341422,0.0151964810250811,0.180698386441913,4591.69808880669,4482.59583172751,3667.29033346698,6154.22224013347,4872.53124335173
"175","SPT_0312",775.979770277534,0.379418985736105,0.156693085056502,2.42141499479247,0.0154602164055889,0.182783929960934,806.185367275787,937.932069703799,822.994955015427,724.191580867985,588.594878524672
"176","SPT_RS07555",49.0622588967152,1.02030844161507,0.423677237954602,2.40822104708963,0.0160304717020725,0.188449124724932,41.7203995241656,69.313969603929,72.3739282048742,22.4991559104617,39.4038412401454
"177","SPT_1780",1768.21575729693,-0.358608687476266,0.149200836288275,-2.40353000959987,0.0162376342123228,0.189806017996021,1549.79013526533,1545.0873477534,1668.73600175238,1766.18373897124,2311.28156274228
"178","SPT_2079",923.363480609684,0.358887342477528,0.149599239106198,2.39899176373992,0.0164402844764296,0.191095216751308,995.154235708772,956.357302130159,1083.54109655297,708.723411179543,873.041357476971
"179","SPT_0043",43.521966783239,0.947115039217679,0.396372699429285,2.38945578386548,0.0168733547965745,0.195033357955936,66.2618110089688,45.6243850557507,49.6278364833423,25.3115503992694,30.7842509688636
"180","SPT_0488",356.530522370262,0.674504911606841,0.282573625726318,2.38700589934081,0.0169862187020892,0.195247147192348,300.63229068884,494.849099450835,459.057487470916,187.024233505713,341.089500735008
"181","SPT_1653",1327.04406930424,0.295947807908491,0.124163904547281,2.38352530059004,0.0171477057007999,0.196014381740083,1458.98691277155,1460.85771380433,1378.20637567282,1104.56793547923,1232.6014087933
"182","SPT_0223",186.5321711304,0.729789197237834,0.306571755119835,2.38048412826736,0.0172899058506643,0.196334267325767,246.641185422273,177.233188101186,244.003529376433,178.587050039289,86.195902712818
"183","SPT_1100",613.575990301932,0.366349865786195,0.154001190133819,2.37887684808056,0.0173654765203554,0.196334267325767,669.980533535129,711.564928465651,637.924481462962,474.591569986301,573.818438059617
"184","SPT_1736",62.0220866216808,-0.811192529161638,0.342332190761101,-2.36960633867977,0.017807033596202,0.199150013570497,61.3535287120082,41.2374249542362,41.3565304027853,93.5121167528563,72.650832286518
"185","SPT_2109",6312.98360675476,-0.272170341629954,0.11477825445774,-2.37127095995492,0.0177270299349142,0.199150013570497,5610.16666542603,6177.71721495271,5695.8281497236,6674.51522056289,7406.69078310858
"186","SPT_0667",37.7664953994054,1.04963606128743,0.444017118402051,2.36395404092732,0.0180810554777552,0.201127439696105,50.3098935438467,33.3408967715101,58.933055823969,20.3898600438559,25.8587708138454
"187","SPT_0174",253.079918556562,-0.426572384902656,0.180865040623243,-2.35851208963728,0.0183483621187213,0.203009418308205,224.55391508595,224.612357197542,217.121784614623,277.723955769761,321.387580114936
"188","SPT_0379",324.128537186751,0.437204398957909,0.185617087769797,2.35541029229018,0.0185022638757496,0.203157433821403,348.488043084206,380.788136811458,358.767901244162,302.332407546829,230.2661972471
"189","SPT_1173",13104.9443597056,-0.24003320315002,0.101955661657013,-2.35429008305112,0.0185581222775472,0.203157433821403,11669.441161024,12401.9362069815,12587.8939413478,14358.6800626078,14506.7704265673
"190","SPT_0196",1396.66884377014,0.312656853062095,0.13308308585083,2.34933576316788,0.0188069389692187,0.203725427891693,1506.84266516692,1567.02214826098,1467.12291603881,1113.70821756785,1328.64827181615
"191","SPT_0620",3335.91333124391,-0.262157001609239,0.111534922358753,-2.35044769893693,0.0187508426040752,0.203725427891693,2910.61140209767,3246.35047512073,3111.04499954952,3728.53199353682,3683.02778591484
"192","SPT_0478",32673.8278159966,0.479888993525082,0.205849813269888,2.33125785203363,0.019739767245085,0.212716554323337,36566.7031123569,32397.7003496845,41564.3469680593,19629.1073346334,33211.2813152488
"193","SPT_0081",37699.9857514966,-0.265092121755444,0.114611352352457,-2.31296565579493,0.0207245274797038,0.218017143684175,32712.4744386685,35844.0962054343,36095.979735551,39456.4884807277,44390.8898971013
"194","SPT_0281",22136.7187281955,-0.221037696032958,0.0958241738844141,-2.30670077364382,0.0210715071023082,0.218017143684175,20758.3529044208,20888.0718273511,20637.9425842499,23920.821324554,24478.4050004016
"195","SPT_0543",725.455516895682,0.452710293448376,0.195876287997384,2.31120519015769,0.0208215238275403,0.218017143684175,976.74817709517,669.450111491112,791.977557213338,521.69917767383,667.402561004962
"196","SPT_1003",2480.209773387,0.345219226205489,0.149239538194444,2.31318878617611,0.020712261840274,0.218017143684175,2749.86515687221,2800.63532880685,2578.57967061366,1835.08740394703,2436.88130669524
"197","SPT_1306",2470.54494023448,-0.297478076823214,0.128302009889495,-2.31857690366213,0.0204179886389107,0.218017143684175,2190.32097501869,2511.9733541272,2086.43695882052,2793.41082600826,2770.58258719772
"198","SPT_RS06655",572.831576209997,0.544384361023223,0.236282777083489,2.30395277955815,0.0212252944413182,0.218017143684175,650.347404347287,553.634364811129,758.892332891109,331.159451057108,570.124327943353
"199","SPT_1664",5449.75585704773,0.26332050240484,0.114306841593071,2.30362853819594,0.0212435044459811,0.218017143684175,6179.52741187346,5706.55770005005,5630.69161433921,4624.27963822207,5107.72292075384
"200","SPT_1713",710.300347504571,-0.34231966839864,0.147674060371234,-2.31807581871923,0.0204452008488679,0.218017143684175,587.766805061038,672.959679572323,664.806226224773,871.139192908188,754.829833756535
"201","SPT_1821",1140.5501040052,0.333230115021965,0.144381027370065,2.3079910227253,0.0209996358061932,0.218017143684175,1282.28875008097,1302.0497581295,1147.64371867729,1079.25638507996,891.511908058289
"202","SPT_1973",30561.7288737865,0.464999295146709,0.201920439445764,2.30288373194438,0.0212853857052698,0.218017143684175,30665.7207208359,37100.5215785081,35270.9169540154,18457.745030045,31313.740085528
"203","SPT_1109",146.534374873574,0.510307970369594,0.222106588780542,2.2975814142723,0.0215856244666705,0.220003236559317,180.379374413304,152.666211532704,166.460034871211,117.417469907722,115.748783642927
"204","SPT_0474",2579.69439612695,-0.245909417217889,0.10730287170496,-2.29173192954277,0.0219211167526332,0.222327404711756,2358.42964368959,2382.99672714267,2462.78138548586,2895.36012622754,2798.90409808908
"205","SPT_2203",985.798121354229,-0.347195660781374,0.151888772702639,-2.28585467249181,0.0222627619638391,0.224690997576503,762.010826603141,959.866870211371,942.928893183504,1082.06877956877,1182.11523720436
"206","SPT_0554",443.549535705244,0.510825662713267,0.223768851631944,2.28282738633112,0.0224405381058018,0.225385792917009,495.736511993026,380.788136811458,633.788828422684,326.940859323896,380.493341975154
"207","SPT_1328",775.577323685879,0.335417289084609,0.14724258894851,2.27799097720228,0.0227271151833885,0.22571664782879,935.027777571004,758.944097562007,844.707133476889,679.193269047062,660.014340772435
"208","SPT_1700",200.108883415937,0.45859072470913,0.201160385074427,2.27972681867484,0.0226238956813075,0.22571664782879,231.916338531391,236.01845346148,206.782652013926,174.368458306078,151.458514766809
"209","SPT_1817",803.397672254581,0.461483139736582,0.202693224136357,2.27675661928457,0.0228007633621155,0.22571664782879,932.573636422524,967.763398394097,809.554082634521,802.235527932399,504.861715889363
"210","SPT_0771",5543.140930088,0.417304402510629,0.185667392953211,2.24759122144723,0.024602267857017,0.239045537186865,7253.21416433361,5547.74974437523,5683.42119060276,3766.49931913572,5464.82023199266
"211","SPT_RS05450",309.948661269766,0.42425941532403,0.188631646020416,2.24914230604823,0.0245034436871134,0.239045537186865,295.724008391879,350.079416100857,389.785299046251,267.880575058934,246.274007750909
"212","SPT_1720",85.0756012648595,0.644429281703492,0.286202779125365,2.25165277455679,0.0243442232177652,0.239045537186865,106.755139958894,107.919218497257,83.7469740656401,65.3881718647792,61.5685019377271
"213","SPT_2084",5896.2815632323,0.244354317382571,0.108723659471442,2.24748061802275,0.0246093278979228,0.239045537186865,6573.41706620456,6339.15734668844,5951.2047249608,5186.05543736141,5431.57324094629
