Gene,Value,AveExpr,t,P.Value,padj,B
Rv3598c,0.902095475,9.278860113,2.692102709,0.027825349,0.053858103,-4.337608944
Rv3215,-0.691223116,8.921288562,-2.691671337,0.027843796,0.053864374,-4.338283257
Rv3388,-0.633903833,12.96458082,-2.691401358,0.027855347,0.053864374,-4.338705282
Rv1039c,0.600137189,7.463710467,2.689700762,0.027928223,0.053979369,-4.341363581
Rv0670,0.752228023,12.86342293,2.689037497,0.027956699,0.054008479,-4.342400353
Rv2479c,0.708487776,10.5816168,2.684819706,0.028138482,0.054333587,-4.348993136
Rv3065,1.349735821,8.961902103,2.681731968,0.02827233,0.054561085,-4.353819324
Rv3371,-0.68711439,12.34135025,-2.68147718,0.028283404,0.054561085,-4.354217553
Rv3768,0.784579236,8.822420009,2.677971647,0.028436218,0.054829604,-4.359696505
Rv1589,-0.685432653,11.33439599,-2.673770924,0.028620454,0.055158423,-4.366261656
Rv3139,-0.65305606,12.76797314,-2.672737976,0.028665944,0.055219661,-4.367875951
Rv2075c,-0.614709758,9.416185451,-2.671844782,0.02870534,0.055269106,-4.369271819
Rv1380,0.904479266,8.234336302,2.670999929,0.028742655,0.055314498,-4.370592123
Rv3911,-0.583556307,8.990427562,-2.670066588,0.028783936,0.055367476,-4.372050695
Rv2534c,-0.576442983,12.22391501,-2.669568605,0.028805986,0.055383429,-4.372828906
Rv0235c,-0.62009066,9.142246262,-2.669060785,0.02882849,0.055400239,-4.373622484
Rv2619c,1.17937678,11.42902698,2.668559221,0.028850734,0.055416535,-4.374406279
Rv2514c,0.671416509,8.350474138,2.666555016,0.028939796,0.055561097,-4.377538195
Rv1691,-0.753131664,7.910271965,-2.661898337,0.029147819,0.055933804,-4.384814686
Rv1729c,0.722964993,8.591558181,2.660191497,0.029224451,0.05605414,-4.387481647
Rv2654c,1.005400658,7.569177406,2.657684678,0.029337374,0.056243937,-4.39139845
Rv1717,-1.313760235,9.287316906,-2.656626625,0.02938517,0.05628359,-4.393051566
Rv1005c,-0.987874187,9.992099706,-2.656607872,0.029386017,0.05628359,-4.393080866
Rv1515c,0.56356076,7.593106604,2.655245575,0.029447676,0.056374867,-4.395209293
Rv0046c,0.628773047,13.05135825,2.652610776,0.029567307,0.056576985,-4.399325713
Rv3633,0.642973627,12.35849871,2.651850088,0.029601937,0.056616342,-4.400514121
Rv3190c,-0.912888605,9.152956534,-2.647154337,0.029816638,0.056999897,-4.407849853
Rv1452c,-0.517161567,12.00622217,-2.642866847,0.030014066,0.057350085,-4.414547249
Rv2814c,0.954763586,10.82530265,2.642127483,0.030048247,0.057388161,-4.415702139
Rv3551,-0.627406638,8.778401674,-2.640755256,0.030111791,0.057452377,-4.417845521
Rv0996,-0.835793337,11.8643308,-2.640713538,0.030113725,0.057452377,-4.417910683
Rv1311,-0.634855327,12.60571159,-2.640477253,0.030124682,0.057452377,-4.418279748
Rv1574,2.206094823,7.695020898,2.63943711,0.030172961,0.057517207,-4.419904377
Rv0813c,0.632570543,12.16369427,2.638826512,0.03020134,0.057540632,-4.420858073
Rv0114,1.128861268,9.442715788,2.638001352,0.030239734,0.057540632,-4.422146876
Rv0747,-0.559304803,12.59878269,-2.637958426,0.030241732,0.057540632,-4.42221392
Rv0746,-0.627171057,12.36183574,-2.637943689,0.030242418,0.057540632,-4.422236938
Rv0159c,0.603469718,7.996325154,2.635559929,0.030353624,0.057724937,-4.425959967
Rv1789,-0.74408937,12.2263601,-2.634964745,0.030381456,0.057750586,-4.426889517
Rv2384,0.575671248,6.984067305,2.62915307,0.030654594,0.058242281,-4.435965507
Rv3640c,0.622824756,7.242545732,2.627771177,0.030719909,0.058338847,-4.438123424
Rv1427c,-0.720268704,9.89074183,-2.626209754,0.030793882,0.058451754,-4.440561613
Rv3287c,1.326984607,11.12312222,2.621863322,0.031000758,0.058816706,-4.447348208
Rv0482,0.709424797,7.881784026,2.620206225,0.031080004,0.058939282,-4.449935457
Rv1435c,-1.347646,11.7365061,-2.6190528,0.031135286,0.059016318,-4.451736261
Rv2614A,0.722204325,7.457616593,2.618082997,0.031181845,0.059076756,-4.453250343
Rv3205c,0.529138847,12.65997123,2.617500065,0.031209865,0.05910203,-4.454160417
Rv2550c,-0.793987047,8.79817014,-2.615922167,0.03128584,0.05921805,-4.456623772
Rv3017c,1.455086332,7.020700561,2.610738339,0.031536774,0.059664967,-4.46471593
Rv3783,-0.66069531,11.36872224,-2.609417341,0.031601048,0.059758487,-4.4667779
Rv1072,0.570488797,14.28060074,2.606777488,0.031729894,0.05991797,-4.4708983
Rv0057,0.92858081,10.69590678,2.606597095,0.031738718,0.05991797,-4.471179854
Rv1984c,0.947228147,10.82016846,2.606596911,0.031738727,0.05991797,-4.471180142
Rv3099c,-0.568234283,11.02972659,-2.606470424,0.031744915,0.05991797,-4.47137756
Rv2385,0.729146346,7.592341509,2.60557416,0.031788804,0.059972691,-4.472776419
Rv1519,1.013787866,7.20767042,2.602890275,0.031920599,0.060172052,-4.476965146
Rv3074,-0.863157767,10.17338279,-2.602813708,0.031924367,0.060172052,-4.47708464
Rv1913,0.514397553,8.361107519,2.600305177,0.032048072,0.060376948,-4.48099943
Rv1485,-0.922531642,10.5301932,-2.598204661,0.032152033,0.060544473,-4.484277284
Rv1721c,0.809082277,7.272860274,2.594081705,0.032357093,0.060902131,-4.490710634
Rv1931c,0.662462726,7.340093801,2.588777817,0.032622857,0.061373654,-4.498985639
Rv2396,-0.50877954,13.64395496,-2.584140189,0.032857062,0.061785396,-4.506220178
Rv2492,0.842868622,7.056986648,2.583568401,0.032886057,0.061811048,-4.507112083
Rv2291,-0.55252814,12.49712674,-2.582202319,0.032955435,0.061912544,-4.509242911
Rv1864c,0.520486178,9.265574667,2.581095938,0.033011733,0.061989383,-4.510968593
Rv0287,-0.533194657,13.71655658,-2.579349337,0.033100809,0.062127673,-4.513692749
Rv2413c,-0.58452011,9.185916498,-2.578563029,0.033140991,0.062174105,-4.514919101
Rv0795,0.840491917,11.64088134,2.575438491,0.033301152,0.062445476,-4.519791958
Rv3779,-0.656704125,8.737318503,-2.574242066,0.033362689,0.062531743,-4.521657717
Rv3240c,0.655038453,12.03723941,2.573481089,0.033401889,0.062576084,-4.522844385
Rv2584c,-0.619627347,11.96277779,-2.571205986,0.033519367,0.06274684,-4.526392019
Rv1117,0.782531457,12.79172196,2.571112461,0.033524206,0.06274684,-4.52653785
Rv0001,0.566737063,11.50265696,2.57077483,0.033541678,0.06275037,-4.527064306
Rv0360c,-0.775419118,7.761800734,-2.570296623,0.033566442,0.062767531,-4.527809947
Rv1467c,0.602970646,9.085655166,2.56964005,0.033600472,0.062801996,-4.528833687
Rv0254c,0.753806704,8.068910229,2.566092994,0.033784925,0.063117452,-4.53436396
Rv3221c,0.88347953,12.90861272,2.565715596,0.033804611,0.063124937,-4.534952332
Rv2735c,-0.755927945,8.607443031,-2.559371527,0.034137292,0.063716614,-4.544841828
Rv3376,-0.568863253,11.67122469,-2.554638426,0.034387666,0.064154191,-4.552218742
Rv2313c,-1.084839492,10.7899744,-2.550736383,0.034595486,0.06451201,-4.558299522
Rv1343c,1.101749701,10.06856949,2.549138369,0.034680965,0.064641465,-4.56078957
Rv2535c,-0.657822593,11.42531035,-2.545318599,0.034886158,0.064993832,-4.566741039
Rv1840c,-0.585925473,12.19755386,-2.541325174,0.035102002,0.065365708,-4.572962237
Rv0865,-0.537416093,12.46428113,-2.539209247,0.035216919,0.065549383,-4.576258201
Rv1848,-0.604569756,9.030858911,-2.538239707,0.035269703,0.065617293,-4.577768363
Rv1259,0.611857223,8.035911365,2.536986474,0.035338051,0.065680367,-4.57972033
Rv0207c,-0.581085783,12.25193075,-2.5368564,0.035345152,0.065680367,-4.579922922
Rv0500,-0.675628501,10.46286543,-2.536720983,0.035352547,0.065680367,-4.580133834
Rv1768,-0.602042217,12.9076909,-2.534945805,0.035449632,0.065830359,-4.582898577
Rv2186c,1.438965101,9.994571727,2.533200711,0.035545336,0.06597765,-4.585616291
Rv1216c,0.91716786,10.25352078,2.530910664,0.035671326,0.066180994,-4.589182423
Rv3301c,-0.603203657,11.64608631,-2.529297419,0.035760353,0.066315606,-4.591694436
Rv3916c,0.634021593,12.53221718,2.528475769,0.035805783,0.066340729,-4.592973784
Rv0343,0.818854223,11.90030054,2.528333457,0.035813657,0.066340729,-4.593195367
Rv2140c,0.910820608,9.547876584,2.528158613,0.035823334,0.066340729,-4.5934676
Rv1508A,1.491463609,9.610336697,2.527759113,0.035845455,0.066351174,-4.594089619
Rv1244,0.63508081,9.089473329,2.526751202,0.035901327,0.066424054,-4.595658888
Rv1059,-0.746791457,8.950596959,-2.52231708,0.036148177,0.066850051,-4.602561892
Rv2037c,0.691590237,9.612261416,2.520417964,0.03625443,0.067015764,-4.605518061
Rv2708c,0.89050739,12.40976504,2.519959921,0.036280104,0.067032445,-4.606231019
Rv0698,0.77529827,9.031873245,2.518822343,0.036343948,0.067119602,-4.60800164
Rv0966c,-0.818497254,9.339200197,-2.517006371,0.036446101,0.067277397,-4.610828006
Rv3042c,-0.580232667,11.37443011,-2.507851308,0.036965561,0.068205018,-4.625073765
Rv1878,-0.638994122,8.214664036,-2.505378215,0.037107172,0.06843494,-4.628921118
Rv1764,0.78059136,10.36434081,2.499764997,0.037430635,0.06899988,-4.637652047
Rv1677,-0.584830273,11.69690466,-2.497927621,0.037537135,0.069164534,-4.640509494
Rv2644c,1.089865989,7.515462727,2.497406217,0.037567414,0.069188658,-4.641320328
Rv2178c,-0.538317423,12.29225696,-2.496682539,0.037609479,0.069224808,-4.64244569
Rv1938,0.677485743,8.180915981,2.496477081,0.037621431,0.069224808,-4.642765183
Rv2114,0.930006763,10.70652719,2.495532114,0.037676449,0.069294373,-4.644234595
Rv3051c,0.49587809,13.95826368,2.494896396,0.037713508,0.06933086,-4.645223096
Rv0899,0.807605004,8.133784515,2.490115571,0.037993393,0.069813509,-4.652656093
Rv1516c,0.511961771,7.177871257,2.488898797,0.038064962,0.069913111,-4.654547625
Rv2867c,-0.537909207,12.83728667,-2.487780104,0.038130884,0.070002252,-4.656286596
Rv1388,-0.64212526,12.42299717,-2.485565428,0.03826173,0.070210449,-4.659728979
Rv1269c,0.906289092,9.611135746,2.48250199,0.038443474,0.070511812,-4.664490069
Rv1392,-0.537767037,12.69867885,-2.479862134,0.03860079,0.070768116,-4.668592311
Rv0776c,0.679596165,7.693566649,2.477753894,0.038726895,0.070966991,-4.671868081
Rv2543,0.71684726,10.33505698,2.474149111,0.038943484,0.071331422,-4.677468429
Rv3597c,0.634672717,12.12663988,2.472636833,0.039034712,0.071466008,-4.679817603
Rv1514c,0.482374296,7.733598232,2.471952574,0.039076061,0.071509192,-4.680880476
Rv0818,-0.53576674,12.68528708,-2.470250962,0.039179081,0.071665143,-4.683523476
Rv1227c,-1.008797254,10.48655179,-2.46826006,0.039299965,0.071853614,-4.686615536
Rv3357,0.656152665,8.235820278,2.467898908,0.039321933,0.071861146,-4.687176407
Rv2801c,0.560045153,8.303991187,2.464894017,0.039505204,0.072152938,-4.691842645
Rv3753c,-0.705281543,11.53899976,-2.464693835,0.039517444,0.072152938,-4.69215348
Rv3162c,-1.120335057,9.756309625,-2.462397469,0.039658128,0.072376983,-4.695718967
Rv0643c,1.019595333,10.95156788,2.461350333,0.039722448,0.07246152,-4.697344685
Rv0294,0.823542609,8.346044685,2.457886987,0.039935936,0.07281797,-4.702721058
Rv0872c,-0.51747975,12.7993858,-2.456542718,0.040019112,0.072936598,-4.704807603
Rv3201c,-0.473354521,7.607581112,-2.45569128,0.040071885,0.072999733,-4.706129113
Rv0154c,-0.896713587,11.05087175,-2.454380723,0.040153253,0.073114879,-4.708163107
Rv2235,-0.661084983,11.32573189,-2.454059482,0.040173223,0.073118172,-4.708661654
Rv1060,0.924769152,9.766138252,2.45210007,0.040295249,0.073258098,-4.711702374
Rv3354,1.709847628,7.967543205,2.4520504,0.040298347,0.073258098,-4.711779449
Rv0354c,0.704714897,11.63351984,2.451948708,0.040304691,0.073258098,-4.711937252
Rv2700,0.928025398,10.20892796,2.451653322,0.040323124,0.073258527,-4.712395618
Rv0508,-0.501863163,11.11759877,-2.449901168,0.040432637,0.073424355,-4.715114383
Rv3669,0.723557277,11.28982623,2.449095686,0.040483082,0.073455541,-4.716364142
Rv0661c,0.612068335,7.408391763,2.448853616,0.040498255,0.073455541,-4.716739721
Rv3550,-0.536367174,8.101184306,-2.448467715,0.040522454,0.073455541,-4.717338446
Rv3194c,0.579599225,8.540429575,2.448462347,0.040522791,0.073455541,-4.717346775
Rv3786c,-0.634164166,8.958024048,-2.447615536,0.040575946,0.073518793,-4.71866056
Rv1824,-1.177526273,9.375195889,-2.446991175,0.040615182,0.073556781,-4.719629188
Rv1286,-0.872336443,12.60670936,-2.446302767,0.040658488,0.073595247,-4.720697142
Rv0298,-0.59188859,12.9915097,-2.446072543,0.040672982,0.073595247,-4.721054289
Rv3378c,1.380215524,8.357360038,2.445560249,0.040705251,0.073620548,-4.721848994
Rv3465,-0.84195247,11.74699902,-2.444972969,0.040742275,0.073654423,-4.72276
Rv2649,0.639594349,10.54829521,2.44182559,0.040941278,0.073980963,-4.727641815
Rv3512,-0.51545364,13.98153295,-2.435660103,0.041333965,0.07465704,-4.737202568
Rv0930,-0.99799111,9.908458718,-2.434251487,0.041424214,0.074786496,-4.739386448
Rv0219,-0.592126349,7.454220781,-2.433654033,0.041462553,0.074792297,-4.740312673
Rv3587c,-0.579413197,11.12841295,-2.433622432,0.041464582,0.074792297,-4.740361662
Rv0492A,-0.564766176,8.191947435,-2.431269839,0.041615904,0.075031631,-4.744008557
Rv2049c,-0.645364138,9.923495105,-2.430765856,0.041648394,0.075044677,-4.74478975
Rv1014c,0.779423231,9.25651648,2.430579396,0.041660421,0.075044677,-4.745078765
Rv3879c,-0.54858679,12.52723301,-2.430107376,0.041690882,0.075065962,-4.745810386
Rv3832c,0.658449456,8.038017599,2.428995628,0.041762716,0.075161687,-4.747533497
Rv3050c,-0.547719857,12.92959695,-2.427751307,0.041843264,0.075273003,-4.749461959
Rv1845c,-0.657183947,11.80042799,-2.426182226,0.041945059,0.075422424,-4.751893548
Rv0922,-0.563124617,12.3323919,-2.421935998,0.042221791,0.075886129,-4.758472805
Rv0759c,0.559337787,11.15587979,2.421572189,0.042245586,0.075895016,-4.75903643
Rv1818c,-0.50391301,13.17016936,-2.420360906,0.04232491,0.076003606,-4.760912905
Rv1741,1.302854891,10.60704839,2.4178147,0.042492144,0.076269893,-4.764856972
Rv3241c,-1.122085487,11.94935699,-2.417100891,0.042539146,0.076320233,-4.765962557
Rv0979A,-0.838692535,10.65213775,-2.41508838,0.042671947,0.076523456,-4.769079391
Rv0648,0.480334251,7.236731275,2.414808744,0.042690433,0.076523456,-4.769512444
Rv2812,0.514875268,6.898490367,2.411592509,0.042903627,0.076871386,-4.774492682
Rv3447c,0.499949621,6.93321341,2.409372812,0.043051391,0.077101824,-4.777929263
Rv3579c,-0.61587665,10.9574507,-2.409039039,0.043073654,0.077107395,-4.778445978
Rv0230c,0.696512835,8.78399387,2.408355297,0.043119297,0.077154796,-4.779504449
Rv0467,1.086249943,11.33581575,2.406411177,0.043249344,0.077353114,-4.782513821
Rv0302,-0.639298483,11.88532737,-2.405634312,0.043301421,0.077411865,-4.783716261
Rv1110,-0.5476273,12.64482587,-2.404930374,0.043348664,0.077461926,-4.784805774
Rv2843,0.703447446,9.122666067,2.40382352,0.043423052,0.07756043,-4.786518804
Rv0203,0.715202365,9.807879917,2.402492019,0.043512709,0.077669359,-4.788579358
Rv0832,-0.76706628,10.18786939,-2.402344979,0.043522622,0.077669359,-4.788806898
Rv1663,-0.880042962,9.713036306,-2.401945708,0.043549549,0.07768298,-4.78942475
Rv1507c,1.158951385,10.59058106,2.399330418,0.043726345,0.077963802,-4.793471402
Rv3399,0.490372477,7.600931971,2.398327704,0.043794321,0.0780202,-4.795022735
Rv0957,-0.666198002,8.972261206,-2.398229723,0.043800969,0.0780202,-4.79517432
Rv1304,0.504380493,12.8523188,2.397789595,0.043830845,0.0780202,-4.795855222
Rv0042c,-0.717435217,10.23824561,-2.397575387,0.043845392,0.0780202,-4.796186608
Rv2727c,-0.625695081,9.116689117,-2.397435845,0.043854872,0.0780202,-4.79640248
Rv1412,0.493290603,9.089796438,2.396595128,0.043912027,0.078087377,-4.797703037
Rv1810,0.884048107,11.83688886,2.396177464,0.04394045,0.078103422,-4.798349121
Rv3119,-1.599899557,10.40290322,-2.394876088,0.044029129,0.07822651,-4.800362114
Rv3217c,-0.663856893,11.6114166,-2.394552429,0.044051212,0.078231221,-4.800862731
Rv2126c,-0.913712668,10.51215212,-2.392263987,0.044207668,0.078462968,-4.804402069
Rv0565c,0.582427066,8.332696332,2.392073976,0.044220684,0.078462968,-4.80469592
Rv2294,0.596336418,8.669480733,2.39154317,0.044257065,0.078492927,-4.805516789
Rv1689,-0.634320593,9.035726885,-2.385442438,0.044677375,0.079187558,-4.814949348
Rv1567c,1.090415498,9.923358031,2.385288096,0.044688061,0.079187558,-4.815187935
Rv2839c,-0.54714824,12.86514481,-2.383002512,0.044846597,0.079403899,-4.818720777
Rv2267c,0.509558668,7.069576605,2.382959383,0.044849594,0.079403899,-4.818787436
Rv3384c,-1.125743716,9.905031229,-2.381790745,0.044930879,0.079512844,-4.820593601
Rv2286c,0.503272224,8.608185802,2.379378997,0.045099099,0.079775471,-4.824320599
Rv0113,1.476298318,9.082251384,2.378637023,0.045150979,0.079832165,-4.82546709
Rv2928,1.813442675,10.08640562,2.377356805,0.045240635,0.079938049,-4.827445142
Rv3887c,-1.084861057,11.03740576,-2.377215033,0.045250575,0.079938049,-4.827664181
Rv0473,-0.499836793,10.37056351,-2.376652945,0.045290004,0.079972612,-4.828532598
Rv1861,0.591658997,10.70684103,2.374673255,0.045429151,0.080183149,-4.831590927
Rv1844c,-0.753111223,11.80919685,-2.373959721,0.045479409,0.08022932,-4.832693133
Rv2705c,1.031129773,10.29249338,2.37373618,0.045495166,0.08022932,-4.833038429
Rv0979c,0.653708873,7.174087338,2.370450977,0.045727363,0.080603486,-4.838112379
Rv0380c,-0.815940196,7.918914998,-2.369497223,0.045794997,0.080687377,-4.83958523
Rv1094,-0.48634235,14.00162479,-2.36905609,0.045826313,0.080707233,-4.840266425
Rv2129c,-1.082326425,10.07302734,-2.368699201,0.045851664,0.080707451,-4.840817516
Rv2251,0.781863867,8.540880051,2.368490029,0.045866529,0.080707451,-4.841140502
Rv1493,-0.637535929,9.89558099,-2.366465184,0.046010678,0.080840644,-4.844266877
Rv0480c,-0.533131157,8.096630412,-2.366444032,0.046012186,0.080840644,-4.844299534
Rv3027c,-0.58989675,8.4251683,-2.366252313,0.046025858,0.080840644,-4.844595526
Rv0214,0.704407417,7.973352187,2.366116139,0.046035572,0.080840644,-4.844805761
Rv3627c,-0.633481557,12.15640199,-2.366017329,0.046042622,0.080840644,-4.84495831
Rv0376c,0.509452749,7.961822758,2.362593312,0.046287585,0.081235317,-4.850243874
Rv3510c,0.641801808,8.338593027,2.35970709,0.04649509,0.081556898,-4.854698293
Rv1193,-0.660648499,10.51286494,-2.359481676,0.046511336,0.081556898,-4.855046147
Rv3853,-0.56955091,12.05279766,-2.357615046,0.046646082,0.081757565,-4.857926469
Rv0448c,0.632983163,7.478937186,2.35620655,0.046748017,0.081900573,-4.860099616
Rv2525c,-0.855672637,9.900294142,-2.35489472,0.046843157,0.082031557,-4.862123426
Rv0783c,-0.649889697,9.551379084,-2.353973451,0.046910088,0.08211305,-4.863544591
Rv1564c,-0.544840853,9.869283108,-2.352596585,0.047010298,0.082252698,-4.865668396
Rv2833c,-0.537411989,7.234333838,-2.350936012,0.047131442,0.082428838,-4.86822954
Rv0484c,-0.58193532,10.2338359,-2.346859456,0.047430171,0.08291527,-4.874515633
Rv1186c,0.620096243,7.868548279,2.340094668,0.047930092,0.083727002,-4.884942926
Rv2141c,0.67342058,8.181807046,2.340013794,0.0479361,0.083727002,-4.885067555
Rv3748,0.661807963,11.16125039,2.338279723,0.048065115,0.083915937,-4.887739619
Rv2421c,0.796121034,8.674898693,2.33504624,0.048306615,0.084301012,-4.892721243
Rv0700,0.508920383,13.36064692,2.334241305,0.048366923,0.084369685,-4.89396117
Rv2557,0.63555256,12.92235967,2.333075292,0.048454417,0.084455205,-4.895757171
Rv3737,-0.6954845,9.948113567,-2.333028865,0.048457904,0.084455205,-4.895828679
Rv1213,-0.970921262,11.05041814,-2.331490628,0.04857358,0.084620179,-4.898197765
Rv2581c,-0.68484691,11.75449925,-2.331104519,0.048602659,0.084634216,-4.898792381
Rv3809c,0.606851975,9.680640035,2.328486855,0.048800264,0.084941575,-4.902823178
Rv3634c,0.519634301,9.92736528,2.327227409,0.048895625,0.085070781,-4.904762245
Rv3080c,0.540999186,8.195596203,2.322496985,0.049255468,0.085645397,-4.912043631
Rv3242c,-0.707671594,10.16935276,-2.32228656,0.049271536,0.085645397,-4.91236747
Rv0838,-0.493167257,9.107409039,-2.32204861,0.049289713,0.085645397,-4.912733663
Rv1991c,1.142402926,9.807739582,2.321497146,0.049331864,0.085681659,-4.913582312
Rv0263c,-1.162900053,9.399974427,-2.320494351,0.049408606,0.085777942,-4.915125421
Rv0449c,0.450324772,7.863955614,2.320177182,0.049432903,0.085783133,-4.915613459
Rv3055,-0.561378227,9.327811437,-2.319644973,0.049473701,0.08581694,-4.916432358
Rv3414c,-0.910199939,10.84233805,-2.318060171,0.049595386,0.085990967,-4.91887066
Rv2362c,-0.889661764,10.54729177,-2.317463652,0.049641266,0.086033465,-4.919788356
Rv2280,0.81342831,11.140021,2.317035765,0.049674203,0.086053503,-4.920446601
