Gene,Value,AveExpr,t,P.Value,padj,B
Rv3208A,-0.209979697,9.718994314,-0.500322971,0.630023677,0.684978483,-7.064203769
Rv3719,0.114764667,12.10128707,0.499392581,0.630650861,0.685475261,-7.064707359
Rv2488c,0.143287443,7.994763964,0.498169371,0.63147592,0.68618679,-7.065368101
Rv0158,0.219446957,9.104782402,0.497775059,0.631742002,0.686290691,-7.065580772
Rv1135A,0.102504732,6.744880995,0.496358646,0.632698267,0.687144112,-7.066343404
Rv1461,-0.13222411,12.9963538,-0.493868993,0.634380883,0.688664532,-7.067678934
Rv2272,0.204800474,10.36992427,0.493546685,0.634598878,0.688664532,-7.067851368
Rv0984,0.1101491,13.51981967,0.493528202,0.63461138,0.688664532,-7.067861253
Rv2487c,-0.107944567,11.82538793,-0.492157978,0.63553857,0.689484851,-7.068593111
Rv3922c,-0.140028567,12.84667439,-0.491709756,0.635842017,0.689628222,-7.068832097
Rv0233,-0.121240727,9.348969727,-0.49004589,0.636969093,0.690664575,-7.069717454
Rv3093c,0.10558353,9.316642236,0.48643702,0.639417124,0.693132294,-7.071628038
Rv3559c,0.167174374,8.677950324,0.485800269,0.639849544,0.693414337,-7.07196376
Rv1198,0.10610685,14.38316337,0.482798049,0.641890324,0.695438763,-7.073541064
Rv0219,0.147578992,7.824073452,0.48250929,0.642086781,0.695464455,-7.073692285
Rv1275,-0.11086963,11.90547461,-0.48168432,0.642648212,0.695885342,-7.074123846
Rv2322c,0.166512052,8.655907017,0.480596022,0.643389222,0.696500406,-7.074692093
Rv3872,0.094861703,12.90620817,0.479157867,0.644369096,0.69737365,-7.075441152
Rv0829,0.134800631,10.54660813,0.478775456,0.644629772,0.697468278,-7.075639973
Rv1904,0.107814723,12.64902596,0.477365547,0.645591308,0.698320958,-7.076371707
Rv2308,0.114946605,7.26195738,0.474482105,0.64755997,0.700262272,-7.077861841
Rv3667,-0.133805712,8.431923583,-0.469779969,0.650776648,0.703551769,-7.080273528
Rv2300c,-0.118582911,7.747068086,-0.468730526,0.651495624,0.704139968,-7.080808673
Rv1560,-0.193196583,10.75207644,-0.468118368,0.651915193,0.704404339,-7.08112031
Rv2926c,-0.09621535,12.73034799,-0.467441614,0.652379189,0.704716559,-7.081464381
Rv1973,-0.098180289,7.066135592,-0.465137107,0.653960407,0.706235139,-7.082632486
Rv2863,0.146205066,7.297742056,0.4620792,0.656061425,0.708314104,-7.08417402
Rv2731,-0.129800641,9.959868721,-0.46126513,0.656621302,0.708728515,-7.084582779
Rv0311,-0.167217297,9.227119418,-0.459301107,0.657973006,0.709997138,-7.085566132
Rv3501c,0.148509112,9.406085545,0.455661605,0.660481354,0.712512844,-7.087377834
Rv2292c,-0.097755196,7.209195172,-0.454161213,0.661516754,0.713438642,-7.088120725
Rv0374c,-0.12872194,7.147929099,-0.453495672,0.661976282,0.71374304,-7.088449509
Rv1443c,-0.092625723,10.94439849,-0.449558666,0.664697719,0.716485413,-7.090385053
Rv2078,0.148006148,7.544048413,0.448819232,0.66520944,0.716845076,-7.090746789
Rv3619c,0.09615652,14.10289327,0.446743078,0.666647222,0.718202225,-7.091759427
Rv1626,-0.11272664,12.55072555,-0.444295021,0.668344433,0.719838065,-7.092947715
Rv1176c,-0.162809264,7.279449952,-0.443980472,0.668562653,0.719880514,-7.093099946
Rv1536,-0.155016753,11.54128154,-0.442873468,0.669330909,0.720515037,-7.093634883
Rv1473A,0.126797755,9.985965181,0.441511248,0.67027685,0.721340443,-7.0942914
Rv3809c,0.135573774,9.445000934,0.440069654,0.671278589,0.722225441,-7.094984072
Rv0838,-0.107098912,9.300443212,-0.439535159,0.671650178,0.722432171,-7.095240343
Rv3324A,0.309870979,7.518437131,0.437344783,0.673173957,0.723877765,-7.096287444
Rv3221c,0.15610911,12.54492751,0.436182141,0.673983424,0.724364982,-7.096841214
Rv1734c,-0.137439847,11.66584744,-0.436177163,0.673986891,0.724364982,-7.096843582
Rv3601c,-0.205051947,11.59189105,-0.434944684,0.674845474,0.725094176,-7.097429073
Rv3511,-0.108624713,12.85846974,-0.434585136,0.675096041,0.725159882,-7.097599578
Rv3235,0.102513681,8.853056333,0.434340051,0.675266865,0.725159882,-7.097715726
Rv0738,0.091172967,10.69542315,0.428912381,0.679055028,0.729033478,-7.100271899
Rv3842c,-0.094379783,12.3967737,-0.428449176,0.679378765,0.729186592,-7.100488624
Rv3766,-0.167407437,9.400303366,-0.42728885,0.680190034,0.729843434,-7.101030536
Rv3128c,0.113386483,12.81127343,0.427055406,0.680353305,0.729843434,-7.101139392
Rv1839c,-0.113903935,10.13226,-0.42252018,0.683528791,0.733054585,-7.103242908
Rv1944c,0.138846674,8.520162214,0.419914382,0.685356354,0.734818823,-7.104441799
Rv2407,-0.103561628,7.577130851,-0.41937676,0.685733687,0.735027642,-7.104688268
Rv1782,0.092045817,12.71698784,0.415723162,0.688300452,0.73746582,-7.106355218
Rv1525,0.173938029,9.277167548,0.415617563,0.688374702,0.73746582,-7.106403189
Rv0387c,0.096271404,8.060399715,0.414694871,0.689023633,0.737964657,-7.106821854
Rv1381,0.144675135,8.609680996,0.410316419,0.692106716,0.741069584,-7.108796379
Rv1811,0.113462777,11.54745309,0.409669925,0.692562462,0.741360402,-7.109086221
Rv2602,0.12655134,11.3865014,0.40644609,0.694837082,0.743418843,-7.110525012
Rv3848,-0.145589463,11.48786591,-0.406421109,0.69485472,0.743418843,-7.110536119
Rv2615c,-0.09244093,12.27258708,-0.406022511,0.695136188,0.743522395,-7.110713244
Rv0781,-0.136003584,9.701635567,-0.404862595,0.695955541,0.744201065,-7.111227726
Rv0569,0.08430881,14.38926245,0.403825071,0.696688797,0.744787333,-7.111686723
Rv1541c,-0.104844696,9.552536462,-0.39937551,0.699837286,0.747954582,-7.113642357
Rv3561,-0.102490911,8.116396757,-0.398117037,0.700728897,0.748708741,-7.114191692
Rv1834,0.095246121,7.819600914,0.395965867,0.702254109,0.750139305,-7.115126834
Rv2877c,0.09247168,12.38601814,0.394103296,0.703575856,0.751237238,-7.115932581
Rv3304,-0.140200466,9.463807411,-0.393991608,0.703655148,0.751237238,-7.115980781
Rv1064c,0.098336795,7.508217209,0.391456325,0.70545608,0.752960281,-7.117071366
Rv1382,0.092461009,7.868927419,0.389607886,0.706770357,0.754163122,-7.117862223
Rv0002,0.161680267,10.6912852,0.388813555,0.707335463,0.75456613,-7.118200971
Rv0547c,-0.086754591,9.174978581,-0.386019909,0.709324453,0.756487483,-7.119387046
Rv3443c,0.101071323,11.77457833,0.385434772,0.709741354,0.756731644,-7.119634429
Rv0315,-0.11162965,11.96248181,-0.384627901,0.710316404,0.75710928,-7.119974962
Rv2705c,0.116641444,9.835249212,0.38441012,0.710471649,0.75710928,-7.120066757
Rv2263,0.080947158,7.67434182,0.383459033,0.711149798,0.757631406,-7.120467053
Rv3068c,-0.105178766,7.868578122,-0.38315892,0.711363842,0.757658949,-7.120593166
Rv1548c,0.08784171,9.670803156,0.381939729,0.712233664,0.758384747,-7.121104517
Rv3547,0.120071552,9.439914367,0.381467612,0.712570612,0.758542909,-7.121302109
Rv2440c,0.116679646,10.18979897,0.379249844,0.714154318,0.760027831,-7.122227139
Rv1104,0.123116923,9.100843167,0.378002795,0.715045481,0.760680586,-7.122744997
Rv3058c,-0.15283493,11.40736815,-0.377862793,0.715145558,0.760680586,-7.122803032
Rv3242c,-0.079779243,10.48329894,-0.377414351,0.715466154,0.760820586,-7.122988786
Rv2342,-0.115029493,11.50590398,-0.375241223,0.717020596,0.762260416,-7.123885922
Rv0426c,0.08863727,12.07714668,0.374992186,0.717198822,0.762260416,-7.123988413
Rv1137c,-0.118713726,7.31977943,-0.372840777,0.718739264,0.763696035,-7.124871085
Rv0634c,-0.098119697,11.71547211,-0.369673789,0.721009357,0.765905982,-7.126161493
Rv2557,0.087330857,12.64824882,0.369242398,0.721318806,0.76603258,-7.126336442
Rv1167c,-0.086837733,11.15650446,-0.368182337,0.722079446,0.766638146,-7.126765507
Rv0864,0.079806807,12.92819943,0.367577618,0.722513506,0.766896751,-7.127009736
Rv1646,-0.09261447,10.91528132,-0.366082611,0.72358706,0.767833817,-7.127611859
Rv1156,-0.088851077,13.03479654,-0.365588619,0.723941935,0.767943084,-7.127810296
Rv0953c,0.126637012,7.508984095,0.365408255,0.724071522,0.767943084,-7.127882683
Rv1238,0.170618429,9.797615038,0.362643889,0.72605884,0.769848009,-7.128987811
Rv0549c,-0.105988819,8.60868517,-0.36062831,0.72750924,0.771093355,-7.12978847
Rv1234,0.081783767,12.01647233,0.360479447,0.727616408,0.771093355,-7.129847433
Rv2928,0.163894267,9.261631414,0.359121824,0.72859406,0.771926233,-7.130384077
Rv0215c,-0.084948162,8.972595182,-0.358303095,0.729183899,0.772347903,-7.130706758
Rv1172c,-0.133403954,10.34752745,-0.357921585,0.729458816,0.772435874,-7.130856876
Rv3701c,-0.104390707,11.69402415,-0.357048104,0.730088406,0.77289927,-7.131199995
Rv0699,-0.090891216,7.102627921,-0.356731957,0.730316333,0.772937317,-7.131323982
Rv1532c,0.147282797,7.940362241,0.354294577,0.732074518,0.774594483,-7.132276308
Rv0442c,0.07832023,9.841272216,0.353456288,0.732679599,0.775031021,-7.132602379
Rv2727c,0.12054475,9.489809032,0.351416221,0.734152958,0.776385555,-7.133392778
Rv1591,0.081120203,12.14969146,0.349864193,0.735274632,0.777367561,-7.133991119
Rv3821,-0.112931081,10.12481065,-0.348763031,0.736070868,0.777668072,-7.134414082
Rv0671,0.087362247,12.17367165,0.348753834,0.73607752,0.777668072,-7.13441761
Rv1819c,-0.127027952,8.742807678,-0.348669719,0.736138356,0.777668072,-7.134449865
Rv3923c,0.082700457,13.00487453,0.346515737,0.737696904,0.779110109,-7.135273267
Rv3845,-0.079651733,10.18250203,-0.344983899,0.738806074,0.780076909,-7.135855828
Rv0565c,0.076322714,8.079644156,0.343945892,0.73955804,0.780666143,-7.136249159
Rv0491,-0.071483363,12.49908188,-0.34292934,0.740294751,0.78123897,-7.136633245
Rv2738c,-0.076458797,11.35278923,-0.341587143,0.741267898,0.781975674,-7.137138677
Rv2088,-0.069542352,8.378138074,-0.341430768,0.741381309,0.781975674,-7.137197438
Rv2408,0.070250872,7.11369584,0.340022695,0.742402809,0.782848012,-7.137725372
Rv3900c,-0.128293665,9.937824055,-0.337140324,0.74449554,0.784849186,-7.138799454
Rv3659c,0.093365249,9.861239203,0.335518477,0.745674065,0.785885808,-7.139399908
Rv1027c,0.111574986,7.963705827,0.335040703,0.746021377,0.786046078,-7.139576256
Rv2374c,0.078999217,12.24360272,0.33474752,0.746234535,0.78606495,-7.13968435
Rv0451c,-0.226206282,9.960197014,-0.334128376,0.746684755,0.786333462,-7.139912321
Rv0942,0.173207185,8.137622485,0.333621502,0.747053414,0.786515964,-7.140098648
Rv1618,-0.110454827,11.59474674,-0.330313605,0.749460999,0.788844439,-7.141307868
Rv3721c,-0.069230303,10.85772263,-0.329755067,0.749867807,0.789066333,-7.141510888
Rv0977,0.091712667,11.0312876,0.326242049,0.752428396,0.791553886,-7.142780141
Rv3217c,-0.071751713,11.90746919,-0.324721819,0.75353748,0.792513556,-7.143325294
Rv0121c,0.074131617,7.923533204,0.323654373,0.754316598,0.793074934,-7.143706597
Rvnt34,0.109611403,13.48376566,0.323450789,0.754465226,0.793074934,-7.143779181
Rv0496,-0.066831473,10.77378924,-0.322872956,0.754887136,0.793311305,-7.143984952
Rv2430c,0.07382348,13.31175226,0.321954256,0.755558112,0.793809227,-7.14431137
Rv1326c,0.098525803,11.29278828,0.320642122,0.756516816,0.794609105,-7.144776005
Rv2111c,-0.0862997,12.57520431,-0.319619239,0.75726449,0.795186968,-7.145136931
Rv0319,-0.096876785,7.985194108,-0.318563947,0.758036137,0.795789697,-7.145508113
Rv2650c,0.106917356,10.27138612,0.317616473,0.758729192,0.796176183,-7.145840353
Rv2944,-0.086205519,8.571494328,-0.317519956,0.758799805,0.796176183,-7.145874143
Rv0811c,0.067550513,11.77679312,0.312531907,0.762452364,0.799791587,-7.147606799
Rv0162c,-0.073622556,8.303333892,-0.312272083,0.762642797,0.799791587,-7.147696318
Rv3898c,-0.128571786,9.874888229,-0.310906164,0.763644204,0.80063322,-7.148165733
Rv0964c,-0.078626985,7.477809798,-0.310101043,0.76423469,0.801043702,-7.148441481
Rv1204c,-0.080108163,8.058895308,-0.308192802,0.765634869,0.802302442,-7.14909225
Rv1306,-0.063263557,13.3240593,-0.307277948,0.766306471,0.802797256,-7.149402852
Rv0228,0.094472071,10.24711708,0.302833074,0.769572464,0.806009037,-7.150899087
Rv1002c,0.096794539,8.846658079,0.302289138,0.769972472,0.806218251,-7.151080724
Rv1331,0.077258147,13.10611655,0.299330215,0.772149728,0.808287781,-7.152063202
Rv1016c,0.085588563,10.79121749,0.298020453,0.773114171,0.809086991,-7.152495075
Rv2454c,-0.07805532,12.08968535,-0.297542448,0.773466255,0.809245099,-7.152652229
Rv0476,0.061422793,13.53488249,0.296948296,0.773903966,0.80949269,-7.152847223
Rv2114,0.111565203,10.29730641,0.29367093,0.776319933,0.811808844,-7.153915966
Rv0786c,-0.085014163,10.56075212,-0.292597823,0.777111555,0.812425635,-7.15426338
Rv0713,0.148012603,9.745107066,0.289992061,0.779034952,0.814225004,-7.155101802
Rv0135c,0.09446448,11.28314851,0.289697997,0.779252112,0.814240592,-7.155195958
Rv3367,-0.074457467,12.02599007,-0.288454737,0.780170459,0.814988652,-7.155593001
Rv0618,0.072140001,9.781491506,0.284522424,0.783077505,0.817726611,-7.156837793
Rv1524,0.07584212,8.112600227,0.284359986,0.783197668,0.817726611,-7.156888853
Rv1515c,-0.067790794,7.277430827,-0.284009771,0.783456762,0.817785046,-7.156998841
Rv0049,0.072415957,12.23846238,0.282527765,0.784553484,0.818717555,-7.157462809
Rv2631,-0.085822333,13.29056829,-0.278378584,0.787626692,0.821711599,-7.158749117
Rv2171,0.086539619,8.808172463,0.274405745,0.790572988,0.824571723,-7.159963256
Rv2419c,0.084604296,10.00516543,0.272821642,0.791748773,0.825584191,-7.160442596
Rv3027c,0.063215969,8.75172466,0.269478324,0.794232171,0.827959275,-7.161445319
Rv2144c,0.053828067,13.03309096,0.266741563,0.796266877,0.829652789,-7.162257084
Rv0355c,0.065304703,9.881478005,0.26653316,0.796421886,0.829652789,-7.162318565
Rv2896c,0.06166846,7.411996138,0.266207826,0.796663888,0.829652789,-7.162414449
Rv2842c,-0.058779667,12.52599387,-0.26618483,0.796680994,0.829652789,-7.162421222
Rv2729c,-0.0539879,11.49095161,-0.263217869,0.798889076,0.831737114,-7.163290272
Rv2080,-0.072302947,10.56019367,-0.262408898,0.799491466,0.832114164,-7.163525565
Rv2770c,0.059313487,9.380207009,0.262176418,0.799664605,0.832114164,-7.163593051
Rv2244,-0.053682493,13.86241945,-0.261059581,0.800496532,0.83276461,-7.163916436
Rv3887c,-0.087974673,11.53584895,-0.260175774,0.801155068,0.833234385,-7.164171384
Rv0109,-0.060706623,13.08867762,-0.259534513,0.801632986,0.833516116,-7.164355834
Rv1976c,0.058619227,10.32735422,0.259105029,0.80195312,0.833633685,-7.164479118
Rv0464c,0.130146586,11.04068915,0.257725213,0.802981892,0.834487635,-7.164873838
Rv1483,0.06874602,11.94863798,0.25726896,0.803322158,0.834625809,-7.165003902
Rv3347c,0.051518563,11.05904291,0.255816251,0.80440586,0.835536118,-7.165416511
Rv0469,0.114182717,11.98678925,0.254507066,0.805382879,0.836335174,-7.165786387
Rv1916,-0.055232877,10.16614211,-0.25334546,0.806250067,0.837019796,-7.166113004
Rv1203c,0.114667208,7.628675767,0.252724584,0.806713694,0.837197896,-7.166286977
Rv3817,0.079990853,8.870181218,0.252558784,0.806837515,0.837197896,-7.166333364
Rv3202c,-0.051722741,9.07709386,-0.250442577,0.808418431,0.83862216,-7.166922797
Rv3346c,-0.052161353,11.64916169,-0.249861978,0.808852331,0.838844361,-7.167083659
Rv2817c,-0.067618658,7.684837444,-0.249598389,0.809049343,0.838844361,-7.167156568
Rv2193,-0.054460403,13.35735026,-0.24777901,0.810409578,0.840038353,-7.167657745
Rv0828c,0.065790192,7.244632315,0.244313185,0.813002643,0.842509303,-7.168602467
Rv1553,0.062296542,7.21200508,0.238432656,0.817407926,0.846856487,-7.170175385
Rv0941c,0.094404568,10.44024528,0.236701349,0.81870622,0.84798334,-7.170631273
Rv1081c,0.073739051,7.78779683,0.234790365,0.820139941,0.849249846,-7.171130669
Rv0740,0.08336416,11.53240158,0.233197883,0.821335254,0.850268895,-7.17154378
Rv3231c,0.067477238,9.96804164,0.231711525,0.822451356,0.851153632,-7.171926858
Rv1194c,0.066940793,11.35389826,0.231496688,0.822612713,0.851153632,-7.171982028
Rv1080c,0.05226911,13.44468896,0.230799674,0.823136275,0.851476527,-7.172160673
Rv3192,0.055290608,6.929920119,0.229568179,0.824061544,0.852214687,-7.172475005
Rv2290,-0.113858355,10.97063412,-0.229094652,0.8244174,0.852363753,-7.172595428
Rv3048c,0.06550186,12.34774668,0.227512337,0.825606824,0.853374345,-7.172996048
Rv2243,0.054580883,12.02878077,0.225002483,0.827494457,0.854976955,-7.173625884
Rv3679,0.054659237,10.47551898,0.224886101,0.827582015,0.854976955,-7.173654922
Rv0686,-0.051231107,11.67316184,-0.22431665,0.828010471,0.855200143,-7.17379679
Rv0642c,-0.05193903,12.45335222,-0.223009905,0.828993899,0.855996265,-7.174120998
Rv2915c,0.075050099,9.195501774,0.222443647,0.829420152,0.856216803,-7.174260908
Rv1103c,-0.098757449,10.16806051,-0.221053505,0.830466841,0.857077544,-7.17460289
Rv3061c,-0.10372584,10.76909647,-0.220164399,0.831136469,0.857548802,-7.174820504
Rv3046c,-0.04570329,10.35493961,-0.217605638,0.83306441,0.859317784,-7.175441939
Rv2508c,-0.049343261,9.665423081,-0.216109862,0.834191982,0.860260481,-7.175801886
Rv2521,0.060170017,11.56181213,0.211063411,0.837999173,0.863965345,-7.176998163
Rv3738c,-0.05589889,9.286307451,-0.210053448,0.838761667,0.864530074,-7.177234221
Rv2347c,0.04816554,14.48239287,0.207234665,0.840890719,0.866502697,-7.177887127
Rv0583c,0.07699725,9.573331888,0.206660415,0.841324627,0.86672798,-7.178019068
Rv0987,-0.08825313,8.755918884,-0.201643758,0.845117675,0.870412832,-7.1791563
Rv1476,-0.052581309,8.57393049,-0.196823349,0.848766382,0.873947175,-7.180222976
Rv2297,0.044920857,10.83075548,0.196423032,0.849069569,0.874035818,-7.18031041
Rv0352,-0.046333357,12.9516244,-0.193673455,0.851152723,0.875956254,-7.180906185
Rv3865,-0.044501337,12.83915986,-0.191729944,0.852625929,0.877248145,-7.181322282
Rv0858c,-0.046383011,8.225453713,-0.190463713,0.853586079,0.878011638,-7.181591139
Rv0379,0.082334547,11.24946117,0.189536179,0.854289568,0.878510804,-7.181786961
Rv3342,0.040153987,11.94484973,0.188764289,0.854875113,0.878570521,-7.1819492
Rv2717c,-0.056809454,8.805207718,-0.188491396,0.855082149,0.878570521,-7.182006401
Rv3841,0.040386613,14.61437954,0.188313181,0.855217362,0.878570521,-7.182043712
Rv1855c,0.042548943,12.04342879,0.188309,0.855220535,0.878570521,-7.182044587
Rv1451,-0.039894877,12.03707523,-0.184925144,0.857788848,0.880984159,-7.182746379
Rv1762c,-0.056989178,8.40745391,-0.183344119,0.858989449,0.881992226,-7.183069949
Rv2684,0.061417416,9.966693029,0.182876104,0.859344925,0.882132246,-7.183165204
Rv3370c,0.042180417,8.281487429,0.178054494,0.863009099,0.885667763,-7.18413248
Rv2470,0.04058467,11.88595337,0.177736818,0.863250641,0.885689878,-7.184195309
Rv1795,-0.047669913,12.92226337,-0.172834264,0.866980167,0.88928972,-7.18515081
Rv3798,-0.055609051,9.740658129,-0.169058764,0.869854723,0.892010981,-7.185868567
Rv1756c,-0.056334261,10.02686893,-0.167626651,0.870945631,0.892902244,-7.186136707
Rv0716,-0.03391738,12.43746662,-0.166396755,0.871882735,0.89363541,-7.186365177
Rv1187,-0.039906641,8.321490158,-0.164747178,0.873139947,0.894696214,-7.186668985
Rv2403c,0.059728661,10.43746482,0.16261028,0.874769133,0.89613754,-7.187058073
Rv0988,0.081374952,9.905691254,0.160919682,0.876058507,0.897230106,-7.187362323
Rv2405,-0.047627923,10.87350304,-0.15844908,0.877943473,0.898931949,-7.187801264
Rv0181c,0.052786901,9.972587871,0.15591781,0.879875582,0.900681183,-7.188243983
Rv2855,-0.037649548,8.113732129,-0.152981707,0.882117768,0.902746856,-7.188748629
Rv2255c,-0.044072777,11.65942923,-0.146838436,0.886812762,0.907321012,-7.189773648
Rv2489c,0.035273375,6.943147845,0.146080636,0.887392243,0.907683224,-7.189897194
Rv0780,-0.055812795,9.249564818,-0.142830172,0.889878646,0.909847236,-7.190419911
Rv1866,-0.029043726,7.75935468,-0.142724023,0.889959865,0.909847236,-7.190436783
Rv0088,-0.035669593,12.13625831,-0.138507599,0.893187143,0.912737685,-7.191096905
Rv1940,0.043718213,8.45689995,0.138437839,0.893240556,0.912737685,-7.191107661
Rv0975c,-0.036551323,8.638043443,-0.135976137,0.895125758,0.914431947,-7.191483764
Rv3631,0.048113021,8.867187287,0.134092702,0.896568595,0.915673557,-7.191766984
Rv2819c,-0.032643683,8.177066696,-0.130330754,0.899451713,0.918385137,-7.192320908
Rv3844,-0.032187152,9.755796382,-0.128813891,0.900614671,0.919339418,-7.192539817
Rv3770c,-0.027523172,7.533819447,-0.124098753,0.904231316,0.922797282,-7.19320399
Rv2879c,-0.02632471,12.63181595,-0.123011167,0.905065865,0.923414894,-7.193353686
